pincode,district,state,population,total_txn,valid_population,txn_per_100k,district_median,district_std,capacity_stress_index,capacity_class
505445,Karim Nagar,_Andhrapradesh,48693.083333333336,2377.0,True,4881.596804474283,5716.515003384222,13094.193921046726,-0.06376247395938955,balanced
505450,Karimnagar,_Andhrapradesh,22430.25,2163.0,True,9643.227338081386,6371.441968856104,12706.63635269809,0.25748634637919426,balanced
505451,Karimnagar,_Andhrapradesh,55776.25,2416.0,True,4331.592747809327,6371.441968856104,12706.63635269809,-0.160534162183184,balanced
505452,Karim Nagar,_Andhrapradesh,32953.583333333336,1525.0,True,4627.721315082072,5716.515003384222,13094.193921046726,-0.0831508754847518,balanced
505453,Karimnagar,_Andhrapradesh,31329.166666666668,2560.0,True,8171.299374916876,6371.441968856104,12706.63635269809,0.1416470382957482,balanced
505454,Karimnagar,_Andhrapradesh,32316.75,2078.0,True,6430.102036869425,6371.441968856104,12706.63635269809,0.004616490657723576,balanced
505455,Karimnagar,_Andhrapradesh,13959.333333333334,1619.0,True,11597.975070442713,6371.441968856104,12706.63635269809,0.4113231036533774,balanced
505460,Karimnagar,_Andhrapradesh,30289.5,2287.0,True,7550.471285428944,6371.441968856104,12706.63635269809,0.09278846768306927,balanced
505462,Karimnagar,_Andhrapradesh,32187.416666666668,1113.0,True,3457.873030091987,6371.441968856104,12706.63635269809,-0.22929505951789186,balanced
505466,Karim Nagar,_Andhrapradesh,57991.083333333336,1393.0,True,2402.093425282335,5716.515003384222,13094.193921046726,-0.25312146727676826,balanced
505467,Karimnagar,_Andhrapradesh,78366.75,3239.0,True,4133.130441162866,6371.441968856104,12706.63635269809,-0.17615295390254568,balanced
505468,Karimnagar,_Andhrapradesh,44755.083333333336,2431.0,True,5431.785216204491,6371.441968856104,12706.63635269809,-0.0739500782559256,balanced
505469,Karimnagar,_Andhrapradesh,83953.66666666667,3663.0,True,4363.120927813357,6371.441968856104,12706.63635269809,-0.15805292488883618,balanced
505470,Karimnagar,_Andhrapradesh,48326.333333333336,2551.0,True,5278.695535215445,6371.441968856104,12706.63635269809,-0.08599808818866754,balanced
505471,Karim Nagar,_Andhrapradesh,25762.25,789.0,True,3062.6206950091705,5716.515003384222,13094.193921046726,-0.2026771807701244,balanced
505472,Karimnagar,_Andhrapradesh,31823.583333333332,931.0,True,2925.503360977053,6371.441968856104,12706.63635269809,-0.27119203794223246,balanced
505473,Karimnagar,_Andhrapradesh,34838.166666666664,2643.0,True,7586.507135373561,6371.441968856104,12706.63635269809,0.09562445424508068,balanced
505474,Karimnagar,_Andhrapradesh,37099.333333333336,2342.0,True,6312.781900842782,6371.441968856104,12706.63635269809,-0.004616490657723576,balanced
505475,Karimnagar,_Andhrapradesh,42305.0,1958.0,True,4628.294527833589,6371.441968856104,12706.63635269809,-0.13718401885738862,balanced
505476,Karimnagar,_Andhrapradesh,14642.916666666666,873.0,True,5961.9269840366505,6371.441968856104,12706.63635269809,-0.03222843350927392,balanced
505480,Karimnagar,_Andhrapradesh,36306.5,667.0,True,1837.1366008841392,6371.441968856104,12706.63635269809,-0.35684545005564466,balanced
505481,Karimnagar,_Andhrapradesh,31925.5,1551.0,True,4858.185463031119,6371.441968856104,12706.63635269809,-0.11909182444681077,balanced
505490,Karimnagar,_Andhrapradesh,26354.166666666668,1488.0,True,5646.166007905138,6371.441968856104,12706.63635269809,-0.0570785171480069,balanced
505497,Karim Nagar,_Andhrapradesh,12191.25,602.0,True,4937.967804778017,5716.515003384222,13094.193921046726,-0.059457436120204425,balanced
505498,Karimnagar,_Andhrapradesh,20641.0,1270.0,True,6152.802674289036,6371.441968856104,12706.63635269809,-0.017206701167665234,balanced
505501,Karim Nagar,_Andhrapradesh,33737.75,1383.0,True,4099.265659387482,5716.515003384222,13094.193921046726,-0.12350888903495483,balanced
505502,Karimnagar,_Andhrapradesh,33168.5,2387.0,True,7196.587123324841,6371.441968856104,12706.63635269809,0.06493812615433259,balanced
505503,Karim Nagar,_Andhrapradesh,93432.66666666667,6128.0,True,6558.733918900598,5716.515003384222,13094.193921046726,0.06432002768514448,balanced
505504,Karimnagar,_Andhrapradesh,23930.166666666668,1335.0,True,5578.732562107799,6371.441968856104,12706.63635269809,-0.06238546415786766,balanced
505505,Karimnagar,_Andhrapradesh,24669.0,2187.0,True,8865.377599416272,6371.441968856104,12706.63635269809,0.19627032373761233,balanced
505514,Karimnagar,_Andhrapradesh,6736.0,518.0,True,7690.02375296912,6371.441968856104,12706.63635269809,0.10377111200109483,balanced
505524,Karimnagar,_Andhrapradesh,34930.75,1847.0,True,5287.6047608482495,6371.441968856104,12706.63635269809,-0.08529694074212768,balanced
505525,Karim Nagar,_Andhrapradesh,35458.666666666664,2027.0,True,5716.515003384222,5716.515003384222,13094.193921046726,0.0,balanced
505526,Karimnagar,_Andhrapradesh,13908.416666666666,1448.0,True,10410.962187164847,6371.441968856104,12706.63635269809,0.31790633698673554,balanced
505527,Karimnagar,_Andhrapradesh,11345.416666666666,673.0,True,5931.910830364685,6371.441968856104,12706.63635269809,-0.034590675792660876,balanced
505528,Karimnagar,_Andhrapradesh,20034.916666666668,1205.0,True,6014.499685964919,6371.441968856104,12706.63635269809,-0.0280910126790079,balanced
505529,Karimnagar,_Andhrapradesh,16863.583333333332,1757.0,True,10418.900688366946,6371.441968856104,12706.63635269809,0.31853108935878355,balanced
505530,Karimnagar,_Andhrapradesh,37238.25,2582.0,True,6933.730774136809,6371.441968856104,12706.63635269809,0.044251585523757436,balanced
505531,Karimnagar,_Andhrapradesh,64620.916666666664,2981.0,True,4613.057433674082,6371.441968856104,12706.63635269809,-0.13838316344109838,balanced
505532,Karimnagar,_Andhrapradesh,28329.083333333332,2140.0,True,7554.07428761373,6371.441968856104,12706.63635269809,0.09307202047271225,balanced
506001,Warangal,_Andhrapradesh,1888.1666666666667,11152.0,True,590625.8275222878,8043.677609860143,96138.86743352302,6.059798346545581,under_served
506002,Warangal,_Andhrapradesh,3283.0833333333335,17633.0,True,537086.5801964616,8043.677609860143,96138.86743352302,5.502903421994417,under_served
506003,Warangal,_Andhrapradesh,24715.666666666668,4685.0,True,18955.58822339407,8043.677609860143,96138.86743352302,0.11350155150391349,balanced
506005,Warangal,_Andhrapradesh,18100.416666666668,3385.0,True,18701.226951497432,8043.677609860143,96138.86743352302,0.11085578212169647,balanced
506006,Warangal,_Andhrapradesh,92363.16666666667,5525.0,True,5981.821757951852,8043.677609860143,96138.86743352302,-0.021446641789638295,balanced
506015,Warangal,_Andhrapradesh,20634.0,2354.0,True,11408.355141998643,8043.677609860143,96138.86743352302,0.03499809829219247,balanced
506101,Warangal,_Andhrapradesh,75718.58333333333,8790.0,True,11608.775036511292,8043.677609860143,96138.86743352302,0.03708278994566168,balanced
506104,Warangal,_Andhrapradesh,23503.75,1706.0,True,7258.416210179226,8043.677609860143,96138.86743352302,-0.008167990955623648,balanced
506105,Warangal,_Andhrapradesh,60769.583333333336,3690.0,True,6072.116670209192,8043.677609860143,96138.86743352302,-0.02050742839272808,balanced
506112,Warangal,_Andhrapradesh,84502.66666666667,5917.0,True,7002.145888887136,8043.677609860143,96138.86743352302,-0.01083361754488312,balanced
506122,Warangal,_Andhrapradesh,63977.166666666664,3516.0,True,5495.710709289512,8043.677609860143,96138.86743352302,-0.026502984366156272,balanced
506132,Warangal,_Andhrapradesh,161860.91666666666,4083.0,True,2522.536066200869,8043.677609860143,96138.86743352302,-0.0574288182402083,balanced
506134,Warangal,_Andhrapradesh,22783.333333333332,3403.0,True,14936.356986100951,8043.677609860143,96138.86743352302,0.07169503407148911,balanced
506135,Warangal,_Andhrapradesh,35910.333333333336,2654.0,True,7390.63036637551,8043.677609860143,96138.86743352302,-0.006792749497867705,balanced
506142,Warangal,_Andhrapradesh,20650.5,3402.0,True,16474.177380692963,8043.677609860143,96138.86743352302,0.08769085798376232,balanced
506143,Warangal,_Andhrapradesh,52025.583333333336,3516.0,True,6758.213507136713,8043.677609860143,96138.86743352302,-0.013370909571118965,balanced
506144,Warangal,_Andhrapradesh,8851.166666666666,1685.0,True,19037.038431845147,8043.677609860143,96138.86743352302,0.11434876564971565,balanced
506145,Warangal,_Andhrapradesh,16008.0,2251.0,True,14061.719140429785,8043.677609860143,96138.86743352302,0.06259738325637054,balanced
506151,Warangal,_Andhrapradesh,8488.833333333334,1505.0,True,17729.173620246205,8043.677609860143,96138.86743352302,0.10074485240928467,balanced
506163,Warangal,_Andhrapradesh,79887.75,5356.0,True,6704.407121241992,8043.677609860143,96138.86743352302,-0.013930583169644828,balanced
506164,Warangal,_Andhrapradesh,25528.083333333332,4298.0,True,16836.359956518474,8043.677609860143,96138.86743352302,0.09145814363517639,balanced
506165,Warangal,_Andhrapradesh,13193.75,4207.0,True,31886.30980577925,8043.677609860143,96138.86743352302,0.24800200826586116,balanced
506166,Warangal,_Andhrapradesh,9420.166666666666,275.0,True,2919.2689442861947,8043.677609860143,96138.86743352302,-0.053302153461682024,balanced
506167,Warangal,_Andhrapradesh,5225.916666666667,7733.0,True,147974.03964216803,8043.677609860143,96138.86743352302,1.455502501410944,under_served
506168,Warangal,_Andhrapradesh,33693.833333333336,3221.0,True,9559.612787701013,8043.677609860143,96138.86743352302,0.01576818219633273,balanced
506169,Warangal,_Andhrapradesh,122365.16666666667,3494.0,True,2855.387766943479,8043.677609860143,96138.86743352302,-0.053966621215963476,balanced
506170,,,17145.333333333332,2.0,True,11.664981724861965,,,,insufficient_comparison
506172,Warangal,_Andhrapradesh,45966.416666666664,3527.0,True,7672.993145357934,8043.677609860143,96138.86743352302,-0.0038557190696939074,balanced
506201,Warangal,_Andhrapradesh,21192.75,1419.0,True,6695.686024701844,8043.677609860143,96138.86743352302,-0.014021296704898179,balanced
506221,Warangal,_Andhrapradesh,37346.25,1944.0,True,5205.341901797369,8043.677609860143,96138.86743352302,-0.029523290463405898,balanced
506222,Warangal,_Andhrapradesh,30637.666666666668,1558.0,True,5085.243654325285,8043.677609860143,96138.86743352302,-0.030772506838407696,balanced
506223,Warangal,_Andhrapradesh,74122.66666666667,2192.0,True,2957.2600374154554,8043.677609860143,96138.86743352302,-0.05290698453423933,balanced
506224,Warangal,_Andhrapradesh,10347.083333333334,1298.0,True,12544.597914065958,8043.677609860143,96138.86743352302,0.046816864233584395,balanced
506244,Warangal,_Andhrapradesh,59404.75,3035.0,True,5109.019059923659,8043.677609860143,96138.86743352302,-0.030525204095686972,balanced
506252,Warangal,_Andhrapradesh,18231.083333333332,2093.0,True,11480.392918687408,8043.677609860143,96138.86743352302,0.035747407896225165,balanced
506301,Warangal,_Andhrapradesh,8242.833333333334,1675.0,True,20320.682613179124,8043.677609860143,96138.86743352302,0.1277007450894732,balanced
506302,Warangal,_Andhrapradesh,32996.0,3342.0,True,10128.500424293854,8043.677609860143,96138.86743352302,0.02168553541443891,balanced
506303,Warangal,_Andhrapradesh,24432.666666666668,2815.0,True,11521.46033998199,8043.677609860143,96138.86743352302,0.03617457562131802,balanced
506310,Warangal,_Andhrapradesh,34252.166666666664,3664.0,True,10697.133514668172,8043.677609860143,96138.86743352302,0.027600240939418284,balanced
506313,Warangal,_Andhrapradesh,68442.33333333333,4475.0,True,6538.351020567194,8043.677609860143,96138.86743352302,-0.015657835685799346,balanced
506314,Warangal,_Andhrapradesh,87875.5,4163.0,True,4737.384140061792,8043.677609860143,96138.86743352302,-0.03439080944119243,balanced
506315,Warangal,_Andhrapradesh,78826.0,3307.0,True,4195.3162662065815,8043.677609860143,96138.86743352302,-0.04002919366940308,balanced
506316,Warangal,_Andhrapradesh,30949.166666666668,2661.0,True,8597.969789170415,8043.677609860143,96138.86743352302,0.005765536812606482,balanced
506317,Warangal,_Andhrapradesh,24495.083333333332,1278.0,True,5217.373554556867,8043.677609860143,96138.86743352302,-0.02939814177920887,balanced
506318,Warangal,_Andhrapradesh,8995.0,836.0,True,9294.052251250694,8043.677609860143,96138.86743352302,0.013005922316020059,balanced
506319,Warangal,_Andhrapradesh,32549.25,2240.0,True,6881.87899874805,8043.677609860143,96138.86743352302,-0.012084588076882013,balanced
506324,Warangal,_Andhrapradesh,59438.916666666664,3937.0,True,6623.6065877154,8043.677609860143,96138.86743352302,-0.014771039643531037,balanced
506330,Warangal,_Andhrapradesh,51663.0,4572.0,True,8849.660298472794,8043.677609860143,96138.86743352302,0.008383525936270913,balanced
506331,Warangal,_Andhrapradesh,61889.25,5443.0,True,8794.742220983451,8043.677609860143,96138.86743352302,0.007812288943830606,balanced
506332,Warangal,_Andhrapradesh,36212.833333333336,2054.0,True,5672.0223493512885,8043.677609860143,96138.86743352302,-0.02466905762280567,balanced
506342,Warangal,_Andhrapradesh,21069.75,3925.0,True,18628.602617496646,8043.677609860143,96138.86743352302,0.11010037137119015,balanced
506343,Warangal,_Andhrapradesh,26662.916666666668,2001.0,True,7504.805363254207,8043.677609860143,96138.86743352302,-0.005605144526781005,balanced
506344,Warangal,_Andhrapradesh,28417.75,2180.0,True,7671.261799403541,8043.677609860143,96138.86743352302,-0.0038737278730074077,balanced
506345,Warangal,_Andhrapradesh,27201.5,4091.0,True,15039.611786114736,8043.677609860143,96138.86743352302,0.07276905130063094,balanced
506347,Warangal,_Andhrapradesh,23929.833333333332,2238.0,True,9352.342612777637,8043.677609860143,96138.86743352302,0.013612236526734559,balanced
506348,Warangal,_Andhrapradesh,41797.583333333336,3517.0,True,8414.362074362352,8043.677609860143,96138.86743352302,0.0038557190696939074,balanced
506349,Warangal,_Andhrapradesh,8443.666666666666,4256.0,True,50404.64253286488,8043.677609860143,96138.86743352302,0.440622674822917,balanced
506352,Warangal,_Andhrapradesh,20367.75,1554.0,True,7629.708730713996,8043.677609860143,96138.86743352302,-0.004305947117927025,balanced
506355,Warangal,_Andhrapradesh,13511.916666666666,861.0,True,6372.152976076673,8043.677609860143,96138.86743352302,-0.01738656464763615,balanced
506356,Warangal,_Andhrapradesh,44780.916666666664,4900.0,True,10942.161002361498,8043.677609860143,96138.86743352302,0.03014892384191611,balanced
506365,Warangal,_Andhrapradesh,48875.0,935.0,True,1913.0434782608695,8043.677609860143,96138.86743352302,-0.06376852874659059,balanced
506366,Warangal,_Andhrapradesh,32303.333333333332,1962.0,True,6073.676607161284,8043.677609860143,96138.86743352302,-0.02049120252078123,balanced
506367,Warangal,_Andhrapradesh,34065.416666666664,2074.0,True,6088.28601832259,8043.677609860143,96138.86743352302,-0.020339240972332487,balanced
506368,Warangal,_Andhrapradesh,96690.33333333333,1327.0,True,1372.4226137738692,8043.677609860143,96138.86743352302,-0.06939186173270905,balanced
506369,Warangal,_Andhrapradesh,33825.416666666664,1182.0,True,3494.4137174954735,8043.677609860143,96138.86743352302,-0.04731971588400854,balanced
506370,Warangal,_Andhrapradesh,4808.833333333333,1540.0,True,32024.39954250858,8043.677609860143,96138.86743352302,0.24943836528166247,balanced
506371,Warangal,_Andhrapradesh,22889.333333333332,3142.0,True,13726.91792392381,8043.677609860143,96138.86743352302,0.059114908109287295,balanced
506381,Warangal,_Andhrapradesh,4961.916666666667,5005.0,True,100868.28006650654,8043.677609860143,96138.86743352302,0.9655262739685557,balanced
506391,Warangal,_Andhrapradesh,35189.75,2026.0,True,5757.358321670373,8043.677609860143,96138.86743352302,-0.02378142523647564,balanced
507002,Khammam,_Andhrapradesh,101057.83333333333,6603.0,True,6533.882413865328,9698.61874872398,9323.647050897467,-0.33943116010102764,balanced
507003,Khammam,_Andhrapradesh,51771.833333333336,8240.0,True,15915.990355115875,9698.61874872398,9323.647050897467,0.6668390140093762,balanced
507111,East Godavari,_Andhrapradesh,74668.66666666667,5299.0,True,7096.684910225618,9914.123095315306,27164.124951196125,-0.10371908501199952,balanced
507114,Eluru,_Andhrapradesh,13075.333333333334,9281.0,True,70980.98200173354,8798.571555239061,17811.421607509834,3.4911536999537702,under_served
507115,Khammam,_Andhrapradesh,14885.0,7538.0,True,50641.585488747056,9698.61874872398,9323.647050897467,4.391303801668686,under_served
507116,Khammam,_Andhrapradesh,23675.75,1831.0,True,7733.651521071138,9698.61874872398,9323.647050897467,-0.21075092363815945,balanced
507117,Khammam,_Andhrapradesh,66040.25,5305.0,True,8032.97988726572,9698.61874872398,9323.647050897467,-0.17864670899333654,balanced
507118,Khammam,_Andhrapradesh,45260.166666666664,1137.0,True,2512.142759821919,9698.61874872398,9323.647050897467,-0.7707794975154397,balanced
507120,Khammam,_Andhrapradesh,26881.583333333332,2279.0,True,8477.923237408511,9698.61874872398,9323.647050897467,-0.13092468050878958,balanced
507122,Khammam,_Andhrapradesh,46612.916666666664,5517.0,True,11835.775133859535,9698.61874872398,9323.647050897467,0.2292189283301794,balanced
507123,Khammam,_Andhrapradesh,35866.083333333336,8874.0,True,24742.0380907682,9698.61874872398,9323.647050897467,1.6134694138380308,under_served
507124,Khammam,_Andhrapradesh,31693.583333333332,3221.0,True,10162.940447987632,9698.61874872398,9323.647050897467,0.0498004371818169,balanced
507128,Khammam,_Andhrapradesh,33019.25,1723.0,True,5218.16818976809,9698.61874872398,9323.647050897467,-0.4805469935205897,balanced
507133,Khammam,_Andhrapradesh,20412.5,2501.0,True,12252.29638701776,9698.61874872398,9323.647050897467,0.2738925684716872,balanced
507136,Khammam,_Andhrapradesh,49281.083333333336,4067.0,True,8252.65948901962,9698.61874872398,9323.647050897467,-0.1550851562495791,balanced
507137,East Godavari,_Andhrapradesh,25802.75,1828.0,True,7084.516185290327,9914.123095315306,27164.124951196125,-0.10416705544937434,balanced
507140,Khammam,_Andhrapradesh,12864.0,1535.0,True,11932.52487562189,9698.61874872398,9323.647050897467,0.23959574131271733,balanced
507157,Khammam,_Andhrapradesh,5909.083333333333,1581.0,True,26755.41891720374,9698.61874872398,9323.647050897467,1.8294128976962853,under_served
507158,Khammam,_Andhrapradesh,31862.416666666668,3250.0,True,10200.105139545285,9698.61874872398,9323.647050897467,0.05378650522523083,balanced
507159,Khammam,_Andhrapradesh,21831.5,2457.0,True,11254.38013879028,9698.61874872398,9323.647050897467,0.1668618923017412,balanced
507160,Khammam,_Andhrapradesh,23605.583333333332,2851.0,True,12077.651120674134,9698.61874872398,9323.647050897467,0.25516113586916134,balanced
507161,Khammam,_Andhrapradesh,23236.25,4050.0,True,17429.66270374953,9698.61874872398,9323.647050897467,0.829186681222707,balanced
507163,Khammam,_Andhrapradesh,23509.5,2028.0,True,8626.3000063804,9698.61874872398,9323.647050897467,-0.1150106537162797,balanced
507164,Khammam,_Andhrapradesh,35296.666666666664,3508.0,True,9938.615544432903,9698.61874872398,9323.647050897467,0.025740656461874706,balanced
507165,Khammam,_Andhrapradesh,83997.91666666667,4563.0,True,5432.277586249658,9698.61874872398,9323.647050897467,-0.457582868504622,balanced
507166,Khammam,_Andhrapradesh,17931.666666666668,3890.0,True,21693.465935495864,9698.61874872398,9323.647050897467,1.2864973460806084,under_served
507167,Khammam,_Andhrapradesh,58180.916666666664,4058.0,True,6974.795573004322,9698.61874872398,9323.647050897467,-0.2921413863963749,balanced
507168,Khammam,_Andhrapradesh,23792.333333333332,2521.0,True,10595.850203847178,9698.61874872398,9323.647050897467,0.09623181253271837,balanced
507169,Khammam,_Andhrapradesh,32420.333333333332,1904.0,True,5872.857568809697,9698.61874872398,9323.647050897467,-0.41032882937648596,balanced
507170,Khammam,_Andhrapradesh,33420.416666666664,2674.0,True,8001.09713373811,9698.61874872398,9323.647050897467,-0.18206626717197238,balanced
507182,Khammam,_Andhrapradesh,9914.833333333334,3974.0,True,40081.35957908184,9698.61874872398,9323.647050897467,3.258675565956061,under_served
507183,Khammam,_Andhrapradesh,10532.666666666666,1331.0,True,12636.87575162985,9698.61874872398,9323.647050897467,0.3151403079573933,balanced
507201,Khammam,_Andhrapradesh,35289.75,1744.0,True,4941.944899014587,9698.61874872398,9323.647050897467,-0.5101730925401697,balanced
507202,Khammam,_Andhrapradesh,13297.5,1154.0,True,8678.322993043805,9698.61874872398,9323.647050897467,-0.1094309716048255,balanced
507203,Khammam,_Andhrapradesh,77107.08333333333,2843.0,True,3687.080196912303,9698.61874872398,9323.647050897467,-0.644762561151757,balanced
507204,Khammam,_Andhrapradesh,44150.083333333336,1778.0,True,4027.1724666431355,9698.61874872398,9323.647050897467,-0.6082862479800678,balanced
507208,Khammam,_Andhrapradesh,39987.833333333336,3776.0,True,9442.872206962951,9698.61874872398,9323.647050897467,-0.027429882358793473,balanced
507209,Khammam,_Andhrapradesh,38392.833333333336,4790.0,True,12476.28680699957,9698.61874872398,9323.647050897467,0.29791647443456354,balanced
507210,Khammam,_Andhrapradesh,28500.916666666668,2668.0,True,9361.102420682375,9698.61874872398,9323.647050897467,-0.03620003269097548,balanced
507211,Khammam,_Andhrapradesh,15312.916666666666,3837.0,True,25057.2773529972,9698.61874872398,9323.647050897467,1.6472801383869244,under_served
507301,West Godavari,_Andhrapradesh,43440.666666666664,5345.0,True,12304.138978837034,8585.145070085633,31845.311659773266,0.11678309034887555,balanced
507302,Khammam,_Andhrapradesh,46406.916666666664,3065.0,True,6604.618923544084,9698.61874872398,9323.647050897467,-0.33184437466260336,balanced
507303,Khammam,_Andhrapradesh,28693.75,5754.0,True,20053.147462426485,9698.61874872398,9323.647050897467,1.1105663542578874,under_served
507304,Khammam,_Andhrapradesh,16406.0,904.0,True,5510.179202730708,9698.61874872398,9323.647050897467,-0.44922759550299635,balanced
507305,Khammam,_Andhrapradesh,24337.583333333332,2302.0,True,9458.621953015056,9698.61874872398,9323.647050897467,-0.025740656461874904,balanced
507306,Khammam,_Andhrapradesh,22520.666666666668,3917.0,True,17392.913176045706,9698.61874872398,9323.647050897467,0.8252451412326998,balanced
507316,Khammam,_Andhrapradesh,10025.416666666666,1661.0,True,16567.88994638627,9698.61874872398,9323.647050897467,0.7367579617893272,balanced
507318,Khammam,_Andhrapradesh,18621.75,1672.0,True,8978.747969444332,9698.61874872398,9323.647050897467,-0.07720914094558694,balanced
508002,,,35073.083333333336,2.0,True,5.7023786046754745,,,,insufficient_comparison
508004,Nalgonda,_Andhrapradesh,39354.833333333336,1399.0,True,3554.836551207179,8131.574147260899,6638.81791477862,-0.6893904389011001,balanced
508101,Nalgonda,_Andhrapradesh,50700.833333333336,4391.0,True,8660.607156358376,8131.574147260899,6638.81791477862,0.07968783236542766,balanced
508105,Nalgonda,_Andhrapradesh,30720.166666666668,3679.0,True,11975.846485207869,8131.574147260899,6638.81791477862,0.5790597644483162,balanced
508111,Nalgonda,_Andhrapradesh,10310.666666666666,3726.0,True,36137.333505754556,8131.574147260899,6638.81791477862,4.218485838593382,under_served
508112,Nalgonda,_Andhrapradesh,25668.416666666668,4863.0,True,18945.461510741152,8131.574147260899,6638.81791477862,1.6288874770021247,under_served
508113,Nalgonda,_Andhrapradesh,43143.166666666664,2584.0,True,5989.36100348066,8131.574147260899,6638.81791477862,-0.32267990646519695,balanced
508114,Nalgonda,_Andhrapradesh,36671.416666666664,3976.0,True,10842.231801789316,8131.574147260899,6638.81791477862,0.40830426279567683,balanced
508115,Nalgonda,_Andhrapradesh,10710.833333333334,2100.0,True,19606.31759122384,8131.574147260899,6638.81791477862,1.7284317164986713,under_served
508117,,,13955.666666666666,7.0,True,50.158836314997494,,,,insufficient_comparison
508126,Nalgonda,_Andhrapradesh,50802.5,4804.0,True,9456.227547856897,8131.574147260899,6638.81791477862,0.1995315156403368,balanced
508201,Nalgonda,_Andhrapradesh,47363.25,5444.0,True,11494.143666239119,8131.574147260899,6638.81791477862,0.5065012419594805,balanced
508202,Nalgonda,_Andhrapradesh,45066.5,2817.0,True,6250.762761696604,8131.574147260899,6638.81791477862,-0.28330516210987433,balanced
508204,Nalgonda,_Andhrapradesh,105080.75,8950.0,True,8517.259345788834,8131.574147260899,6638.81791477862,0.058095462698165685,balanced
508205,Nalgonda,_Andhrapradesh,58490.25,3550.0,True,6069.387632981566,8131.574147260899,6638.81791477862,-0.3106255572530037,balanced
508206,Nalgonda,_Andhrapradesh,152772.66666666666,7372.0,True,4825.470524832103,8131.574147260899,6638.81791477862,-0.4979958277013599,balanced
508210,Nalgonda,_Andhrapradesh,68303.0,2595.0,True,3799.247470828514,8131.574147260899,6638.81791477862,-0.6525750114019887,balanced
508211,Nalgonda,_Andhrapradesh,113699.33333333333,6436.0,True,5660.543304270327,8131.574147260899,6638.81791477862,-0.3722094617913574,balanced
508212,Nalgonda,_Andhrapradesh,35333.333333333336,5147.0,True,14566.981132075472,8131.574147260899,6638.81791477862,0.9693603691839122,balanced
508214,,,106958.41666666667,5.0,True,4.674713926985643,,,,insufficient_comparison
508217,Nalgonda,_Andhrapradesh,44530.416666666664,1984.0,True,4455.381621176537,8131.574147260899,6638.81791477862,-0.5537420325839663,balanced
508218,Nalgonda,_Andhrapradesh,54823.333333333336,4458.0,True,8131.574147260899,8131.574147260899,6638.81791477862,0.0,balanced
508221,Nalgonda,_Andhrapradesh,54003.75,4622.0,True,8558.66490752957,8131.574147260899,6638.81791477862,0.0643323503899584,balanced
508223,Nalgonda,_Andhrapradesh,40859.25,3473.0,True,8499.91128079933,8131.574147260899,6638.81791477862,0.05548233710680307,balanced
508224,,,27998.416666666668,161.0,True,575.0325167196954,,,,insufficient_comparison
508233,Nalgonda,_Andhrapradesh,35582.75,3086.0,True,8672.741707709494,8131.574147260899,6638.81791477862,0.08151565043588657,balanced
508234,Nalgonda,_Andhrapradesh,61585.416666666664,2898.0,True,4705.6594837793045,8131.574147260899,6638.81791477862,-0.5160428720081617,balanced
508238,Nalgonda,_Andhrapradesh,15240.333333333334,2245.0,True,14730.648935937534,8131.574147260899,6638.81791477862,0.9940135237007308,balanced
508243,Nalgonda,_Andhrapradesh,76186.91666666667,3829.0,True,5025.797298967561,8131.574147260899,6638.81791477862,-0.4678207608887107,balanced
508244,Nalgonda,_Andhrapradesh,67428.75,3287.0,True,4874.7752257012025,8131.574147260899,6638.81791477862,-0.49056909880142396,balanced
508245,Nalgonda,_Andhrapradesh,59737.583333333336,3370.0,True,5641.3396926278965,8131.574147260899,6638.81791477862,-0.3751020869377229,balanced
508246,Nalgonda,_Andhrapradesh,39450.833333333336,6209.0,True,15738.577554339789,8131.574147260899,6638.81791477862,1.1458370307378063,under_served
508247,Nalgonda,_Andhrapradesh,71037.33333333333,2967.0,True,4176.677052441909,8131.574147260899,6638.81791477862,-0.5957230858847664,balanced
508248,Nalgonda,_Andhrapradesh,153326.08333333334,5261.0,True,3431.24919493476,8131.574147260899,6638.81791477862,-0.7080063066442569,balanced
508250,Nalgonda,_Andhrapradesh,13360.5,2975.0,True,22267.130721155645,8131.574147260899,6638.81791477862,2.1292279371644907,under_served
508252,Nalgonda,_Andhrapradesh,65428.25,10927.0,True,16700.73706693974,8131.574147260899,6638.81791477862,1.2907663728211454,under_served
508253,Nalgonda,_Andhrapradesh,30038.5,3123.0,True,10396.657622717512,8131.574147260899,6638.81791477862,0.34118776934886685,balanced
508254,Nalgonda,_Andhrapradesh,54698.583333333336,2994.0,True,5473.63353407995,8131.574147260899,6638.81791477862,-0.4003635356927215,balanced
508255,Nalgonda,_Andhrapradesh,106573.0,3349.0,True,3142.4469612378366,8131.574147260899,6638.81791477862,-0.7515083633965628,balanced
508256,Nalgonda,_Andhrapradesh,49695.0,2445.0,True,4920.012073649261,8131.574147260899,6638.81791477862,-0.48375510743597966,balanced
508257,Nalgonda,_Andhrapradesh,42326.5,1952.0,True,4611.768041298004,8131.574147260899,6638.81791477862,-0.5301856672597515,balanced
508258,Nalgonda,_Andhrapradesh,66665.08333333333,1956.0,True,2934.069684154999,8131.574147260899,6638.81791477862,-0.7828960712321656,balanced
508266,Nalgonda,_Andhrapradesh,55022.333333333336,2871.0,True,5217.881223987834,8131.574147260899,6638.81791477862,-0.4388873080532779,balanced
