district,pincodes,population,total_txn,bio_txn,demo_txn,enroll_txn,presence_without_usage_pct,mean_demand_diversity,bio_share,demo_share,enroll_share
Kachchh,57,1846026.0,193427.0,123355.0,59704.0,10368.0,0.0,0.6424136763407504,0.6377341322566136,0.308664250595832,0.053601617147554376
Kaimur (Bhabua),6,1523299.9166666667,90883.0,44934.0,40971.0,4978.0,0.0,0.7641109473701017,0.49441589736254304,0.4508103825798004,0.054773720057656544
Kaithal,11,642105.8333333334,106878.0,77440.0,26196.0,3242.0,0.0,0.5485810303206745,0.7245644566702221,0.24510189187671924,0.03033365145305863
Kakinada,11,552019.4166666666,66075.0,45555.0,18992.0,1528.0,0.0,0.621704805705776,0.6894438138479001,0.2874309496783958,0.023125236473704125
Kalaburagi,21,1044096.6666666667,127638.0,85976.0,34558.0,7104.0,0.0,0.6765445109446038,0.6735925037998088,0.27075009009856,0.055657406101631175
Kalahandi,26,1985691.4166666667,136064.0,87269.0,42810.0,5985.0,0.0,0.7084793360826188,0.6413819967074318,0.3146313499529633,0.04398665333960489
Kalimpong,5,0.0,7117.0,6254.0,0.0,863.0,0.0,0.2797146135594015,0.8787410425741183,0.0,0.12125895742588169
Kallakurichi,6,265379.75,28533.0,19810.0,7513.0,1210.0,0.0,0.6529716117460358,0.6942838117267726,0.26330915080783657,0.04240703746539095
Kamle,1,0.0,775.0,439.0,303.0,33.0,0.0,0.7495999915814726,0.5664516129032258,0.3909677419354839,0.04258064516129032
Kamrup,40,1995422.3333333335,120254.0,65744.0,38836.0,15674.0,0.0,0.8211780191318304,0.5467094649658223,0.32294975634906115,0.1303407786851165
Kamrup Metro,33,301915.6666666666,57843.0,33532.0,18317.0,5994.0,0.0,0.808614286525448,0.5797071382881247,0.31666753107549744,0.10362533063637779
Kancheepuram,70,2140441.0833333335,313080.0,183114.0,116780.0,13186.0,0.0,0.6930825476518733,0.5848792640858567,0.3730037051232912,0.042117030790852175
Kandhamal,23,946721.4166666666,89656.0,58712.0,27428.0,3516.0,0.0,0.6819083046413493,0.6548585705362719,0.3059248683858303,0.03921656107789774
Kangra,102,16166.166666666666,143392.0,106444.0,32421.0,4527.0,0.0,0.5852659104916614,0.7423287212675742,0.22610047980361525,0.03157079892881053
Kanker,6,509014.9166666666,77650.0,54798.0,21272.0,1580.0,0.0,0.6138266260593354,0.7057050869285254,0.273947198969736,0.020347714101738572
Kannauj,17,1610087.5,135927.0,74137.0,54565.0,7225.0,0.0,0.763709008900676,0.5454177610040684,0.40142870805653036,0.0531535309394013
Kanniyakumari,52,450270.9166666666,102666.0,67372.0,32141.0,3153.0,0.0,0.5411513192044441,0.6562250404223404,0.31306372119299475,0.030711238384664837
Kannur,97,2692243.5,59101.0,0.0,52008.0,7093.0,0.0,0.333301225395945,0.0,0.8799851102350214,0.1200148897649786
Kanpur Dehat,20,2417613.5833333335,255302.0,122956.0,115036.0,17310.0,0.0,0.7851118038881743,0.48161001480599447,0.4505879311560426,0.06780205403796288
Kanpur Nagar,38,1513559.9166666667,259667.0,134589.0,107203.0,17875.0,0.0,0.7726840098303643,0.5183138404186901,0.4128479937766447,0.0688381658046652
Kanyakumari,29,252234.25,64428.0,42443.0,20143.0,1842.0,0.0,0.6436283530115411,0.6587663748680698,0.3126435711181474,0.028590054013782826
Kapurthala,22,538289.75,66829.0,51205.0,15624.0,0.0,0.0,0.43673199191528744,0.7662092804022206,0.23379071959777942,0.0
Karaikal,8,9996.833333333332,35066.0,27761.0,6140.0,1165.0,0.0,0.5366866718656886,0.7916785490218445,0.17509838590087265,0.033223065077282836
Karauli,21,1561152.3333333333,156658.0,93886.0,52518.0,10254.0,0.0,0.7560018693721849,0.5993054934953849,0.33523982177737494,0.06545468472724023
Karbi Anglong,16,1332851.4166666667,131082.0,74097.0,40963.0,16022.0,0.0,0.8191116010226206,0.565272119741841,0.3124990463984376,0.1222288338597214
Kargil,6,52965.5,11476.0,6988.0,3648.0,840.0,0.0,0.7719350859173052,0.6089229696758452,0.31788079470198677,0.073196235622168
Karim Nagar,23,508239.75,53202.0,5455.0,43669.0,4078.0,0.0,0.5234390400561802,0.10253373933310778,0.8208150069546257,0.07665125371226646
Karimganj,17,644389.25,71537.0,36534.0,24675.0,10328.0,0.0,0.879993055218746,0.5107007562520095,0.34492640172218575,0.14437284202580483
Karimnagar,58,1837680.1666666667,119240.0,23079.0,87586.0,8575.0,0.0,0.6412659264480137,0.19355082187185507,0.7345353908084535,0.07191378731969138
Karnal,15,726180.5,135971.0,90559.0,40974.0,4438.0,0.0,0.5775155672870792,0.666017018334792,0.301343668870568,0.03263931279464003
Karur,37,859711.75,99159.0,65738.0,28241.0,5180.0,0.0,0.6844236300841184,0.6629554553797437,0.2848052118315029,0.052239332788753416
Kasaragod,21,994122.5,21116.0,0.0,17834.0,3282.0,0.0,0.40158912793220125,0.0,0.8445728357643493,0.1554271642356507
Kasargod,10,511397.25,11311.0,0.0,9660.0,1651.0,0.0,0.3806844468160626,0.0,0.8540358942622226,0.14596410573777738
Kasganj,7,563892.8333333334,84616.0,50585.0,29867.0,4164.0,0.0,0.7277358638466126,0.5978183795026946,0.35297106930131417,0.049210551195991305
Kathua,14,296011.5,56923.0,38090.0,15962.0,2871.0,0.0,0.6789203980718973,0.6691495529048013,0.280413892451206,0.05043655464399276
Katihar,20,3629264.3333333335,408077.0,214553.0,171916.0,21608.0,0.0,0.7603126447970128,0.5257659706378943,0.4212832382123962,0.05295079114970949
Katni,13,1300761.3333333335,181254.0,120349.0,48892.0,12013.0,0.0,0.6793308636832024,0.6639798294106612,0.2697430125679985,0.06627715802134022
Kaushambi,12,1648891.3333333333,162166.0,91671.0,62938.0,7557.0,0.0,0.741903916645251,0.5652911214434592,0.38810848143260607,0.04660039712393473
Kawardha,4,871695.8333333333,211899.0,94593.0,113147.0,4159.0,0.0,0.685972764052785,0.44640607081675704,0.5339666539247472,0.019627275258495794
Kendrapara,35,1698736.5,111033.0,73002.0,33765.0,4266.0,0.0,0.6493152210369942,0.6574802085866364,0.30409878144335467,0.03842100997000892
Kendujhar,47,1646038.4166666667,162325.0,103632.0,52294.0,6399.0,0.0,0.6666252187150729,0.6384229169875251,0.32215616818111814,0.039420914831356846
Khagaria,14,1819616.0,168876.0,83759.0,73848.0,11269.0,0.0,0.7962169322463932,0.4959792984201426,0.4372912669651105,0.06672943461474691
Khairagarh Chhuikhadan Gandai,1,60670.666666666664,21809.0,10600.0,11010.0,199.0,0.0,0.6722876975567771,0.4860378742720895,0.5048374524278968,0.009124673300013755
Khairthal-Tijara,1,93603.66666666667,6384.0,4024.0,2091.0,269.0,0.0,0.719024047427929,0.6303258145363408,0.3275375939849624,0.04213659147869674
Khammam,53,1453814.9166666667,173594.0,53558.0,110548.0,9488.0,0.0,0.71136898780352,0.3085244881735544,0.6368192449047778,0.0546562669216678
Khandwa,4,272845.1666666667,26552.0,20508.0,4732.0,1312.0,0.0,0.578795542780838,0.7723711961434166,0.17821633021994576,0.04941247363663754
Khargone,8,1022883.8333333334,129060.0,98310.0,21987.0,8763.0,0.0,0.5743174066448915,0.7617387261738726,0.1703626220362622,0.06789865178986518
Kheda,46,2087644.8333333333,186958.0,129187.0,48776.0,8995.0,0.0,0.6638061131232914,0.6909947688785717,0.26089282084746307,0.048112410273965275
Kheri,26,3919619.1666666665,369107.0,183776.0,158860.0,26471.0,0.0,0.8023884817027499,0.49789356473868013,0.43039010368267194,0.07171633157864793
Khorda,42,1418762.3333333333,115397.0,83213.0,28573.0,3611.0,0.0,0.5887992746649986,0.7211019350589704,0.2476060902796433,0.03129197466138634
Khordha,21,461835.8333333334,69969.0,48763.0,18890.0,2316.0,0.0,0.6409226546887988,0.696922923008761,0.2699767039689005,0.03310037302233847
Khowai,3,116059.08333333333,29118.0,18956.0,9523.0,639.0,0.0,0.6544268994156633,0.6510062504292877,0.3270485610275431,0.021945188543169174
Khunti,6,0.0,102211.0,70831.0,27670.0,3710.0,0.0,0.6726704968824295,0.6929880345559676,0.2707145023529757,0.036297463091056734
Kinnaur,14,74077.83333333334,8569.0,6906.0,1447.0,216.0,0.0,0.4997759487466182,0.8059283463648034,0.1688645116116233,0.025207142023573346
Kishanganj,6,1500622.8333333333,245600.0,120914.0,116245.0,8441.0,0.0,0.7306618661748504,0.49232084690553746,0.4733102605863192,0.034368892508143324
Kishtwar,3,139134.25,25908.0,19424.0,5211.0,1273.0,0.0,0.4161836096255616,0.7497298131851166,0.20113478462251042,0.049135402192373015
Koch Bihar,14,77974.0,33225.0,28022.0,0.0,5203.0,0.0,0.32355728582224014,0.8434010534236268,0.0,0.15659894657637322
Kodagu,26,629893.8333333334,34204.0,21669.0,11072.0,1463.0,0.0,0.6889237776833591,0.6335223950415156,0.32370482984446264,0.04277277511402175
Kodarma,2,104934.41666666667,6922.0,4521.0,1986.0,415.0,0.0,0.6819093150617357,0.653134932100549,0.28691129731291537,0.059953770586535685
Koderma,6,275511.75,47023.0,28709.0,16078.0,2236.0,0.0,0.6780983207399819,0.6105310167364907,0.3419177849137656,0.047551198349743744
Kohima,6,46767.666666666664,19979.0,17934.0,2045.0,0.0,0.0,0.2609545564337261,0.8976425246508835,0.10235747534911657,0.0
Kokrajhar,14,1661725.0,89085.0,46448.0,33431.0,9206.0,0.0,0.8061771811972126,0.5213896840096537,0.37527080877813324,0.10333950721221305
Kolar,30,1560811.25,132986.0,78971.0,48495.0,5520.0,0.0,0.6879558233575771,0.5938294256538282,0.3646624456709729,0.041508128675198895
Kolasib,9,24905.5,27437.0,20914.0,5363.0,1160.0,0.0,0.5443446116212781,0.7622553486168313,0.19546597660094034,0.042278674782228375
Kolhapur,79,2780328.5,346626.0,232897.0,104935.0,8794.0,0.0,0.632068923389197,0.6718970879276223,0.3027326282506217,0.025370283821756014
Kolkata,77,0.0,125013.0,112802.0,0.0,12211.0,0.0,0.24535215771347918,0.9023221584955164,0.0,0.09767784150448354
Kollam,111,2891158.0,55224.0,0.0,48877.0,6347.0,0.0,0.32985438051921784,0.0,0.8850680863392728,0.11493191366072722
Kondagaon,6,385636.25,113786.0,64162.0,46166.0,3458.0,0.0,0.6713030914911485,0.5638830787618864,0.4057265392930589,0.03039038194505475
Koppal,28,1271000.0,119987.0,70403.0,43031.0,6553.0,0.0,0.721174719174071,0.5867552318167801,0.35863051830614984,0.05461424987707002
Koraput,32,1629520.5833333335,167751.0,117611.0,44040.0,6100.0,0.0,0.638278754071004,0.7011046133853152,0.26253196702255127,0.03636341959213358
Korba,14,591837.4166666666,135609.0,82399.0,49612.0,3598.0,0.0,0.64313016047967,0.6076219129998747,0.3658459246805153,0.026532162319610055
Koriya,13,282491.25,81988.0,48125.0,32256.0,1607.0,0.0,0.5727792476510498,0.5869761428501732,0.39342342781870515,0.01960042933112163
Kota,28,1153648.25,207136.0,107959.0,90104.0,9073.0,0.0,0.7569964894674343,0.5211986327823266,0.43499922756063647,0.04380213965703692
Kottayam,121,2274945.25,30357.0,0.0,26324.0,4033.0,0.0,0.3497245459907078,0.0,0.8671476101064005,0.1328523898935995
Kozhikode,88,3249804.9166666665,87198.0,0.0,78994.0,8204.0,0.0,0.2869445728273934,0.0,0.9059152732860846,0.09408472671391546
Krishna,95,2980873.75,324619.0,221739.0,95594.0,7286.0,0.0,0.5732999365118353,0.6830746197850404,0.29448060649561486,0.02244477371934483
Krishnagiri,29,1527478.1666666667,145770.0,97893.0,42655.0,5222.0,0.0,0.6712725054356298,0.6715579337312204,0.29261850860945327,0.035823557659326336
Kulgam,2,152991.08333333334,39927.0,26457.0,12114.0,1356.0,0.0,0.5692237744543116,0.6626343076113907,0.3034037117739875,0.03396198061462168
Kullu,23,218052.75,30277.0,20856.0,8133.0,1288.0,0.0,0.6255076578658986,0.6888397133137365,0.2686197443604056,0.04254054232585791
Kupwara,6,401712.8333333333,88917.0,52260.0,33762.0,2895.0,0.0,0.685356205074168,0.5877391275009278,0.3797024191099565,0.03255845338911569
Kurnool,70,3056506.9166666665,489237.0,330769.0,145443.0,13025.0,0.0,0.6023943142653441,0.676091546632818,0.2972853647618639,0.026623088605318077
Kurukshetra,12,472607.0,98749.0,69059.0,27012.0,2678.0,0.0,0.5341718872485485,0.6993387274807846,0.2735420105520056,0.027119261967209794
Kurung Kumey,1,111065.58333333333,7777.0,6161.0,1421.0,195.0,0.0,0.5347993957106733,0.7922077922077922,0.18271827182718273,0.025073935965025072
Kushinagar,18,3591043.6666666665,261249.0,132622.0,116819.0,11808.0,0.0,0.7661092159936606,0.5076459622811953,0.4471557785867123,0.04519825913209237
Kushinagar *,1,338868.6666666667,61751.0,21410.0,37113.0,3228.0,0.0,0.7532536170438237,0.3467150329549319,0.6010105099512558,0.052274457093812246
Lahaul and Spiti,1,1008.8333333333334,331.0,276.0,42.0,13.0,0.0,0.49209038940285604,0.8338368580060423,0.1268882175226586,0.03927492447129909
Lahul & Spiti,3,7950.0,1618.0,1392.0,200.0,26.0,0.0,0.45334637659909394,0.8603213844252163,0.12360939431396786,0.016069221260815822
Lahul and Spiti,4,13534.0,1795.0,1466.0,278.0,51.0,0.0,0.4806200721469584,0.8167130919220056,0.15487465181058496,0.02841225626740947
Lakhimpur,15,1000458.25,69381.0,39756.0,22872.0,6753.0,0.0,0.7963310988374909,0.5730099018463268,0.32965797552644094,0.09733212262723225
Lakhisarai,7,1210581.5833333333,92745.0,51998.0,36142.0,4605.0,0.0,0.7597476902881004,0.5606555609466818,0.3896921666936223,0.049652272359695944
Lakshadweep,9,93280.75,8970.0,7538.0,1208.0,224.0,0.0,0.47622564301429215,0.8403567447045708,0.1346711259754738,0.02497212931995541
Lalitpur,10,929508.5833333333,97097.0,60165.0,32607.0,4325.0,0.0,0.7121279612354752,0.619638093864898,0.33581882035490285,0.04454308578019918
Latehar,7,875966.5833333334,95832.0,52021.0,40838.0,2973.0,0.0,0.7282688361380573,0.5428353785791802,0.4261415811002588,0.031023040320560982
Latur,23,2057185.5833333333,301657.0,189439.0,103609.0,8609.0,0.0,0.6693610362644619,0.6279947092227265,0.3434662547197645,0.028539036057509026
Lawngtlai,3,27164.166666666668,15747.0,10304.0,2911.0,2532.0,0.0,0.7391289761189261,0.6543468597193116,0.18486060836984822,0.16079253191084017
Leh,9,85142.5,15855.0,9855.0,5374.0,626.0,0.0,0.6334608053670325,0.6215704824976348,0.3389467045096184,0.039482812992746766
Lohardaga,6,437051.1666666666,107418.0,71329.0,31113.0,4976.0,0.0,0.6798337956289494,0.6640320989033496,0.2896441937105513,0.046323707386099165
Lohit,3,47189.91666666667,10008.0,7689.0,2097.0,222.0,0.0,0.5655696932236298,0.7682853717026379,0.20953237410071943,0.022182254196642687
Longding,2,52226.583333333336,5681.0,3356.0,1341.0,984.0,0.0,0.6951302894308216,0.5907410667136067,0.23604999119873263,0.17320894208766063
Longleng,2,52642.5,6250.0,5274.0,976.0,0.0,0.0,0.390613749096895,0.84384,0.15616,0.0
Lower Subansiri,2,95004.25,5680.0,3987.0,1542.0,151.0,0.0,0.5685037633974882,0.7019366197183099,0.27147887323943665,0.02658450704225352
Lucknow,56,1568753.5833333333,425679.0,207072.0,191027.0,27580.0,0.0,0.7515273464172377,0.486451058191736,0.44875833668092624,0.06479060512733774
Ludhiana,72,1337861.75,296875.0,176713.0,120162.0,0.0,0.0,0.5289594443773719,0.5952437894736842,0.4047562105263158,0.0
Lunglei,8,64708.416666666664,35375.0,22892.0,9853.0,2630.0,0.0,0.657953800044903,0.6471236749116608,0.27853003533568904,0.07434628975265017
MALDA,1,208329.0,12631.0,8598.0,0.0,4033.0,0.0,0.5701155946624453,0.6807061990341224,0.0,0.3192938009658776
Madhepura,14,1783999.0833333333,215232.0,117921.0,85726.0,11585.0,0.0,0.7700870461648645,0.5478785682426405,0.39829579244721974,0.053825639310139756
Madhubani,35,5149275.666666667,359690.0,191953.0,141056.0,26681.0,0.0,0.782382402599289,0.5336623203313965,0.39215991548277684,0.07417776418582668
Madurai,57,1423855.6666666667,277148.0,181535.0,84962.0,10651.0,0.0,0.6537265026874685,0.6550110410322283,0.30655822881637246,0.03843073015139925
Mahabub Nagar,24,1023781.8333333334,76306.0,10686.0,59191.0,6429.0,0.0,0.5844594901404511,0.1400414122087385,0.7757057112153697,0.08425287657589181
Mahabubnagar,5,335863.0,38475.0,3819.0,31461.0,3195.0,0.0,0.5781583756100271,0.09925925925925926,0.8176998050682261,0.08304093567251462
Maharajganj,11,2013048.1666666667,156403.0,68577.0,73919.0,13907.0,0.0,0.796183278448746,0.4384634565833136,0.4726188116596229,0.08891773175706348
Mahasamund,5,897961.0,159933.0,74395.0,82696.0,2842.0,0.0,0.6876838623530188,0.46516353723121556,0.5170665216059225,0.017769941162861947
Mahbubnagar,41,1865959.1666666667,199320.0,33990.0,150659.0,14671.0,0.0,0.6269109391115826,0.17052980132450332,0.7558649407987156,0.07360525787678106
Mahendragarh,7,488974.3333333333,72027.0,45305.0,23959.0,2763.0,0.0,0.6688296380154709,0.6290002360226027,0.3326391492079359,0.038360614769461454
Mahesana,51,1433189.5833333333,164801.0,106014.0,49986.0,8801.0,0.0,0.6482384932904365,0.6432849315234738,0.30331126631513156,0.053403802161394655
Mahisagar,9,734574.3333333333,80975.0,63585.0,12982.0,4408.0,0.0,0.5698602724426853,0.7852423587527014,0.16032108675517134,0.0544365544921272
Mahoba,7,663401.0,77123.0,41987.0,31860.0,3276.0,0.0,0.7564929312578614,0.5444160626531644,0.4131063366310958,0.04247760071573979
Mahrajganj,1,27995.166666666668,10352.0,4866.0,5011.0,475.0,0.0,0.7713865639324262,0.47005409582689334,0.4840610510046368,0.04588485316846986
Maihar,4,222864.5,48684.0,35080.0,11333.0,2271.0,0.0,0.631128645237621,0.7205652781201216,0.23278695259222743,0.04664776928765097
Mainpuri,17,1884636.4166666667,138577.0,69286.0,57130.0,12161.0,0.0,0.8115106367049445,0.49998195948822677,0.4122617750420344,0.08775626546973885
Majuli,1,1352.3333333333333,219.0,146.0,61.0,12.0,0.0,0.714965715682721,0.6666666666666666,0.2785388127853881,0.0547945205479452
Malappuram,100,4890420.166666667,155244.0,0.0,137200.0,18044.0,0.0,0.3333335477786881,0.0,0.8837700651877045,0.11622993481229549
Malda,21,105003.33333333333,74790.0,64914.0,0.0,9876.0,0.0,0.3205835872007309,0.8679502607300441,0.0,0.1320497392699559
Maldah,16,231677.33333333334,68238.0,58318.0,0.0,9920.0,0.0,0.33256233428126186,0.8546264544681849,0.0,0.1453735455318151
Malerkotla,2,41064.916666666664,4342.0,2977.0,1365.0,0.0,0.0,0.54116323271747,0.6856287425149701,0.3143712574850299,0.0
Malkangiri,8,675752.5,47998.0,30429.0,15191.0,2378.0,0.0,0.7020194050572326,0.6339639151631318,0.316492353848077,0.0495437309887912
Mamit,2,15681.25,9952.0,8143.0,1525.0,284.0,0.0,0.5118624857567535,0.8182274919614148,0.15323553054662378,0.028536977491961414
Mammit,2,8937.833333333334,2139.0,1774.0,303.0,62.0,0.0,0.44389905544638214,0.8293595137914913,0.14165497896213183,0.028985507246376812
Mandi,66,24023.833333333336,90849.0,70293.0,17655.0,2901.0,0.0,0.5295926210730626,0.7737344384638246,0.19433345441336725,0.031932107122808175
Mandla,16,1364488.4166666667,148614.0,92597.0,49877.0,6140.0,0.0,0.701353983722527,0.6230705047976638,0.3356144104862261,0.041315084716110194
Mandsaur,18,1417720.6666666667,180122.0,122805.0,46971.0,10346.0,0.0,0.6859343732557153,0.681787899312688,0.2607732536836144,0.057438847003697495
Mandya,43,2004961.25,110140.0,70413.0,35441.0,4286.0,0.0,0.6707233973376068,0.6393045215180679,0.32178136916651534,0.038914109315416744
Manendragarh–Chirmiri–Bharatpur,1,45880.916666666664,24907.0,12837.0,11694.0,376.0,0.0,0.6916893262302839,0.5153972778736902,0.46950656441964106,0.015096157706668807
Mansa,8,401007.5833333334,73047.0,53368.0,19679.0,0.0,0.0,0.49269857572560904,0.7305981080674087,0.26940189193259134,0.0
Marigaon,12,1290073.5833333333,108880.0,59138.0,37890.0,11852.0,0.0,0.8340313663676279,0.5431484202792065,0.34799779573842765,0.1088537839823659
Mathura,27,2292858.75,245357.0,129419.0,103041.0,12897.0,0.0,0.7719784428423544,0.5274722139576209,0.41996356329756235,0.05256422274481674
Mau,20,2041509.3333333333,166012.0,78207.0,79074.0,8731.0,0.0,0.7787032983192236,0.47109245114810977,0.4763149651832398,0.05259258366865046
Mauganj,4,282071.6666666667,63765.0,49160.0,11898.0,2707.0,0.0,0.5813734223078736,0.7709558535246609,0.18659139026111504,0.042452756214224105
Mayiladuthurai,17,278684.25,27928.0,19491.0,7262.0,1175.0,0.0,0.6558757338294937,0.6979017473503294,0.26002578057863074,0.04207247207103982
Mayurbhanj,65,3136772.6666666665,227247.0,152234.0,66063.0,8950.0,0.0,0.6733990078226586,0.669905433295049,0.2907101083842691,0.0393844583206819
Medak,76,2770959.5833333335,176488.0,32084.0,128771.0,15633.0,0.0,0.6505182008667866,0.1817913965822039,0.729630343139477,0.0885782602783192
Meerut,24,2052081.0833333333,357482.0,165270.0,166888.0,25324.0,0.0,0.7731139313707974,0.46231698379219094,0.46684308580571887,0.07083993040209018
Meluri,1,25075.333333333332,2517.0,2318.0,199.0,0.0,0.0,0.25165691045015975,0.920937624155741,0.07906237584425904,0.0
Mewat,3,470481.0,85402.0,43606.0,34549.0,7247.0,0.0,0.813109070239792,0.5105969415236177,0.4045455609938877,0.08485749748249455
Mirzapur,18,2878164.9166666665,226853.0,117382.0,100271.0,9200.0,0.0,0.7467170326706378,0.5174364015463758,0.4420087016702446,0.04055489678337955
Moga,20,581968.5,79742.0,59738.0,20004.0,0.0,0.0,0.45454013695006185,0.7491409796594015,0.2508590203405984,0.0
Mohali,1,7920.75,19555.0,6116.0,13438.0,1.0,0.0,0.5660118612042357,0.31275888519560213,0.6871899769879826,5.113781641523907e-05
Mohla-Manpur-Ambagarh Chouki,2,202491.6666666667,44425.0,18462.0,25507.0,456.0,0.0,0.6646472921227047,0.4155768148564997,0.5741586944288126,0.010264490714687676
Mokokchung,7,138068.0,15133.0,13039.0,2094.0,0.0,0.0,0.3337802319751212,0.8616269080816759,0.1383730919183242,0.0
Mon,4,221619.5,24306.0,20245.0,4061.0,0.0,0.0,0.4134747195183335,0.8329219122850325,0.1670780877149675,0.0
Moradabad,23,2711537.0,406754.0,183674.0,196476.0,26604.0,0.0,0.7205508123254739,0.45156040260206415,0.4830339713930287,0.06540562600490714
Morbi,7,411861.75,95387.0,48204.0,38770.0,8413.0,0.0,0.7394708477571124,0.5053518823319739,0.4064495161814503,0.08819860148657574
Morena,11,1829607.1666666667,259891.0,155577.0,79686.0,24628.0,0.0,0.7445514717757884,0.5986240385392337,0.30661315705430353,0.0947628044064627
Muktsar,8,393445.5,54044.0,38877.0,15167.0,0.0,0.0,0.531441614005991,0.7193583006439198,0.28064169935608024,0.0
Mumbai,53,49181.333333333336,496575.0,306694.0,166457.0,23424.0,0.0,0.6666043418532773,0.6176186880128883,0.3352101898001309,0.047171122186980816
Mumbai City,20,0.0,94909.0,61784.0,29409.0,3716.0,0.0,0.6532543501087715,0.6509814664573433,0.3098652393345204,0.039153294208136215
Mumbai Suburban,23,0.0,337383.0,213950.0,107528.0,15905.0,0.0,0.6836516814724204,0.6341457631238089,0.3187119682971578,0.04714226857903332
Mumbai( Sub Urban ),5,3973.4166666666665,51270.0,33490.0,16010.0,1770.0,0.0,0.6698397409870468,0.6532085039984397,0.31226838307002147,0.03452311293153891
Mungeli,7,650691.4166666666,151062.0,89808.0,57413.0,3841.0,0.0,0.6951372239042544,0.5945108630893275,0.38006249089777705,0.025426646012895366
Munger,10,1527587.25,119523.0,57876.0,52451.0,9196.0,0.0,0.8046068542736945,0.48422479355437864,0.43883603992537,0.07693916652025133
Murshidabad,94,1076103.9166666667,268788.0,232447.0,0.0,36341.0,0.0,0.2971272673645178,0.8647967915234311,0.0,0.1352032084765689
Muzaffarnagar,24,3006343.4166666665,390966.0,209599.0,162763.0,18604.0,0.0,0.7403069753889735,0.5361054413938808,0.41630985814623267,0.04758470045988654
Muzaffarpur,49,4856680.083333333,391639.0,190361.0,171754.0,29524.0,0.0,0.7672860735134028,0.4860624197283723,0.43855182961860284,0.07538575065302486
Mysore,34,810765.3333333333,99165.0,64619.0,29906.0,4640.0,0.0,0.6608717937566311,0.6516311198507538,0.3015781777845006,0.046790702364745626
Mysuru,33,969532.5833333334,82285.0,55598.0,22875.0,3812.0,0.0,0.6327736791138718,0.6756760041319804,0.27799720483684753,0.04632679103117215
N. T. R,12,490654.1666666666,92538.0,59873.0,30623.0,2042.0,0.0,0.6381633166357837,0.647009877023493,0.33092351250297175,0.022066610473535198
NAYAGARH,1,47786.25,2286.0,1508.0,699.0,79.0,0.0,0.6854474191487158,0.6596675415573053,0.30577427821522307,0.03455818022747156
NUAPADA,1,0.0,98.0,78.0,19.0,1.0,0.0,0.49746602104600973,0.7959183673469388,0.19387755102040816,0.01020408163265306
Nabarangapur,15,988492.9166666667,131908.0,89371.0,35099.0,7438.0,0.0,0.6985282279477835,0.677525244867635,0.26608696970615886,0.05638778542620614
Nadia,74,920404.9166666666,160862.0,140966.0,0.0,19896.0,0.0,0.30188529330720276,0.876316345687608,0.0,0.12368365431239199
Nagaon,27,2078023.5833333335,216415.0,131881.0,70777.0,13757.0,0.0,0.7037759448156677,0.6093893676501166,0.32704294988794674,0.06356768246193656
Nagapattinam,70,1207159.25,113887.0,76552.0,32637.0,4698.0,0.0,0.6619038830132227,0.6721750507081581,0.28657353341470054,0.04125141587714138
Nagaur,44,2755388.5833333335,306101.0,186456.0,101545.0,18100.0,0.0,0.7146851157264608,0.6091322798684095,0.3317369103661863,0.05913080976540423
Nagpur,68,1602453.0,448753.0,307491.0,127638.0,13624.0,0.0,0.6169900981623642,0.6852121322865808,0.2844281820957186,0.030359685617700607
Nainital,22,1216307.9166666667,204428.0,118708.0,79742.0,5978.0,0.0,0.6031055704380092,0.5806836636859921,0.390073766802982,0.029242569511025888
Nalanda,26,3148742.3333333335,309161.0,142317.0,150193.0,16651.0,0.0,0.765871884116968,0.460332965671608,0.48580836522071025,0.05385866910768176
Nalbari,24,870908.4166666666,47307.0,29256.0,14182.0,3869.0,0.0,0.764271486782557,0.6184285623692054,0.29978650094066417,0.08178493669013043
Nalgonda,57,2629022.0,240195.0,46118.0,179960.0,14117.0,0.0,0.6450424010693571,0.1920023314390391,0.7492245883552947,0.05877308020566623
Namakkal,59,1571689.9166666667,189092.0,133934.0,48924.0,6234.0,0.0,0.6298311339913018,0.7083007213419923,0.2587311996276945,0.032968079030313284
Namsai,1,23321.25,3791.0,2893.0,811.0,87.0,0.0,0.5669169515979267,0.7631231864943286,0.21392772355579004,0.022949089949881298
Nanded,44,2843208.9166666665,505474.0,298538.0,192561.0,14375.0,0.0,0.6844227942547815,0.5906100017013733,0.3809513446784602,0.02843865362016642
Nandurbar,13,768312.75,115838.0,95785.0,13550.0,6503.0,0.0,0.4812241974873053,0.8268875498541066,0.11697370465650304,0.05613874548939036
Nandurbar *,5,559130.5,84363.0,63070.0,16266.0,5027.0,0.0,0.5446798495209842,0.7476026220025367,0.19280964403826323,0.059587733959200126
Nandyal,16,743683.5833333333,109826.0,75489.0,31385.0,2952.0,0.0,0.5865237111693937,0.6873509005153606,0.2857702183453827,0.02687888113925664
Narayanpur,1,123549.16666666667,36458.0,24178.0,11361.0,919.0,0.0,0.6631046986885021,0.6631740633057217,0.31161884908662024,0.025207087607658128
Narmada,10,543583.5833333334,50759.0,35524.0,13806.0,1429.0,0.0,0.5977073366607095,0.6998561831399358,0.2719911739789988,0.028152642881065428
Narmadapuram,9,372898.6666666666,102522.0,86157.0,11485.0,4880.0,0.0,0.471503155520369,0.8403757242347983,0.1120247361541913,0.04759953961101032
