pincode,district,months_observed,consistency_score,quality_tier
303305,Jaipur,12,0.5739490727474705,low_consistency
303328,Jaipur,12,0.5941231326109009,moderate_consistency
303329,Jaipur,12,0.385289927928485,low_consistency
303331,Jaipur,12,0.2240092377397959,low_consistency
303338,Jaipur,12,0.6012647233879593,moderate_consistency
303339,Jaipur,12,0.27300950793662115,low_consistency
303348,Jaipur,12,0.6118090071203236,high_consistency
303507,Jaipur,12,0.5724130646116445,low_consistency
303601,Jaipur,12,0.6188961890685543,high_consistency
303602,Jaipur,12,0.6129605892134248,high_consistency
303603,Jaipur,12,0.6011916344102142,moderate_consistency
303604,Jaipur,12,0.6024367844661672,moderate_consistency
303701,Jaipur,12,0.6104214059344794,high_consistency
303702,Jaipur,12,0.6225935915419727,high_consistency
303704,Jaipur,12,0.6120206461719726,high_consistency
303706,Jaipur,12,0.5737945669549741,low_consistency
303712,Jaipur,12,0.6049288258252047,moderate_consistency
303801,Jaipur,12,0.5776009150960365,low_consistency
303802,Jaipur,12,0.6065437950274283,moderate_consistency
303803,Jaipur,12,0.602270123728235,moderate_consistency
303804,Jaipur,12,0.6099012166194325,high_consistency
303805,Jaipur,12,0.5775676523044782,low_consistency
303806,Jaipur,12,0.5799260996732809,low_consistency
303807,Jaipur,12,0.6072338574731113,moderate_consistency
303901,Jaipur,12,0.5830437021225103,moderate_consistency
303903,Jaipur,12,0.5596475054400532,low_consistency
303904,Jaipur,12,0.5702333843751675,low_consistency
303905,Jaipur,12,0.5952103472670998,moderate_consistency
303908,Jaipur,12,0.5575205314385534,low_consistency
342301,Jaisalmer,12,0.5689761299312739,moderate_consistency
342307,Jaisalmer,12,0.5256476906669573,low_consistency
342311,Jaisalmer,12,0.5268796574923759,low_consistency
345001,Jaisalmer,12,0.5998914010758251,high_consistency
345022,Jaisalmer,12,0.6002113930157489,high_consistency
345024,Jaisalmer,12,0.5989784445988438,high_consistency
345025,Jaisalmer,12,0.5420218815044108,low_consistency
345026,Jaisalmer,12,0.5901946275596616,moderate_consistency
345027,Jaisalmer,12,0.5585352478977351,moderate_consistency
345028,Jaisalmer,12,0.606217267879021,high_consistency
345031,Jaisalmer,12,0.6053080152838268,high_consistency
345033,Jaisalmer,12,0.5903793435956329,moderate_consistency
345034,Jaisalmer,12,0.5155945374721409,low_consistency
754082,Jajapur,12,0.6157789913545961,high_consistency
754204,Jajapur,12,0.6006711085662539,high_consistency
754250,Jajapur,12,0.6146465130052222,high_consistency
754296,Jajapur,12,0.6004222592176116,moderate_consistency
755001,Jajapur,12,0.5822369194367866,moderate_consistency
755003,Jajapur,12,0.5811304351955069,moderate_consistency
755006,Jajapur,12,0.6090170320274004,high_consistency
755007,Jajapur,12,0.6189054582286758,high_consistency
755009,Jajapur,12,0.554764440189597,low_consistency
755011,Jajapur,12,0.596274711768085,moderate_consistency
755014,Jajapur,12,0.5795873220450871,moderate_consistency
755015,Jajapur,12,0.6287768995676888,high_consistency
755016,Jajapur,12,0.5837870864577983,moderate_consistency
755017,Jajapur,12,0.5869477674345841,moderate_consistency
755018,Jajapur,12,0.5803323891254646,moderate_consistency
755020,Jajapur,12,0.5697234006710076,low_consistency
755023,Jajapur,12,0.610638115870528,high_consistency
755024,Jajapur,12,0.6036175693098178,high_consistency
755026,Jajapur,12,0.6059945324984201,high_consistency
755027,Jajapur,12,0.5739729308176472,moderate_consistency
755030,Jajapur,12,0.2240092377397959,low_consistency
755031,Jajapur,12,0.5158266777513869,low_consistency
755032,Jajapur,12,0.44535500776183073,low_consistency
755033,Jajapur,12,0.5321032936907673,low_consistency
755037,Jajapur,12,0.5038463814561586,low_consistency
755039,Jajapur,12,0.4651818507579947,low_consistency
755043,Jajapur,12,0.6270975272743885,high_consistency
755044,Jajapur,12,0.6356426678340199,high_consistency
755045,Jajapur,12,0.4258218860212585,low_consistency
755046,Jajapur,12,0.4891252930760573,low_consistency
755047,Jajapur,12,0.48683298050513796,low_consistency
755050,Jajapur,12,0.593080204399379,moderate_consistency
144001,Jalandhar,12,0.5350400359683779,low_consistency
144002,Jalandhar,12,0.5628805518182948,low_consistency
144003,Jalandhar,12,0.6163777002374978,high_consistency
144004,Jalandhar,12,0.5508118443623694,low_consistency
144005,Jalandhar,12,0.5577764952671936,low_consistency
144006,Jalandhar,12,0.5744876659677388,moderate_consistency
144007,Jalandhar,12,0.5901253297393589,moderate_consistency
144008,Jalandhar,12,0.5925057813027403,moderate_consistency
144009,Jalandhar,12,0.5827468854241394,moderate_consistency
144010,Jalandhar,12,0.5467539592472085,low_consistency
144011,Jalandhar,12,0.5106346947555837,low_consistency
144012,Jalandhar,12,0.6192788529092544,high_consistency
144013,Jalandhar,12,0.57709966881981,moderate_consistency
144014,Jalandhar,12,0.570565545422522,low_consistency
144020,Jalandhar,12,0.5771309431812514,moderate_consistency
144021,Jalandhar,12,0.5430513068000486,low_consistency
144022,Jalandhar,12,0.6078902000944972,high_consistency
144023,Jalandhar,12,0.6060688129134972,high_consistency
144024,Jalandhar,12,0.5327448816786483,low_consistency
144025,Jalandhar,12,0.5492639006125519,low_consistency
144026,Jalandhar,12,0.5846579880889083,moderate_consistency
144027,Jalandhar,12,0.4884631270315066,low_consistency
144028,Jalandhar,12,0.6138416257637505,high_consistency
144030,Jalandhar,12,0.5345198375943576,low_consistency
144031,Jalandhar,12,0.5980173389077733,moderate_consistency
144032,Jalandhar,12,0.5630094926411244,low_consistency
144033,Jalandhar,12,0.5912210249366988,moderate_consistency
144034,Jalandhar,12,0.581882290460584,moderate_consistency
144035,Jalandhar,12,0.5748927902547823,moderate_consistency
144036,Jalandhar,12,0.6198688855073554,high_consistency
144037,Jalandhar,12,0.61842525327444,high_consistency
144039,Jalandhar,12,0.5997468699645184,moderate_consistency
144040,Jalandhar,12,0.6196121390740551,high_consistency
144041,Jalandhar,12,0.6140671933653529,high_consistency
144042,Jalandhar,12,0.5602894242691365,low_consistency
144043,Jalandhar,12,0.6030660009211106,moderate_consistency
144044,Jalandhar,12,0.5711729583636992,low_consistency
144101,Jalandhar,12,0.6192919226152444,high_consistency
144102,Jalandhar,12,0.5686794088760524,low_consistency
144103,Jalandhar,12,0.5805754215293055,moderate_consistency
144104,Jalandhar,12,0.6099983225327918,high_consistency
144106,Jalandhar,12,0.6196368698722499,high_consistency
144201,Jalandhar,12,0.6202319228997668,high_consistency
144301,Jalandhar,12,0.602303123586838,moderate_consistency
144302,Jalandhar,12,0.5805254163051017,moderate_consistency
144303,Jalandhar,12,0.5255790001994364,low_consistency
144311,Jalandhar,12,0.5340043967520414,low_consistency
144409,Jalandhar,12,0.5514213655887682,low_consistency
144410,Jalandhar,12,0.5824994393827522,moderate_consistency
144411,Jalandhar,12,0.37160412931765663,low_consistency
144416,Jalandhar,12,0.6393634026477478,high_consistency
144418,Jalandhar,12,0.6433336973403271,high_consistency
144419,Jalandhar,12,0.5372681869047582,low_consistency
144502,Jalandhar,12,0.5821816702233075,moderate_consistency
144623,Jalandhar,12,0.6035753663927402,high_consistency
144625,Jalandhar,12,0.5971921693176193,moderate_consistency
144629,Jalandhar,12,0.6337468452528492,high_consistency
144630,Jalandhar,12,0.5831273280916563,moderate_consistency
144633,Jalandhar,12,0.5860384793691449,moderate_consistency
144701,Jalandhar,12,0.6312465800781082,high_consistency
144702,Jalandhar,12,0.6220373603648129,high_consistency
144703,Jalandhar,12,0.6227293045436488,high_consistency
144801,Jalandhar,12,0.61684268213586,high_consistency
144805,Jalandhar,12,0.5570543168998359,low_consistency
144806,Jalandhar,12,0.6125519025441017,high_consistency
284203,Jalaun,12,0.5231107090881105,low_consistency
284306,Jalaun,12,0.570751824067668,moderate_consistency
285001,Jalaun,12,0.5990335011978963,high_consistency
285121,Jalaun,12,0.5651451154972899,moderate_consistency
285122,Jalaun,12,0.5890982480221587,high_consistency
285123,Jalaun,12,0.5747352372203742,moderate_consistency
285124,Jalaun,12,0.5824929427240195,high_consistency
285126,Jalaun,12,0.5320078985669845,low_consistency
285127,Jalaun,12,0.5351529527279745,low_consistency
285128,Jalaun,12,0.5757843926576875,high_consistency
285129,Jalaun,12,0.5543742561510783,moderate_consistency
285130,Jalaun,12,0.6030594892222241,high_consistency
285201,Jalaun,12,0.5530017650221731,low_consistency
285202,Jalaun,12,0.5643429243103101,moderate_consistency
285203,Jalaun,12,0.5530533096421427,low_consistency
285204,Jalaun,12,0.5195359691728366,low_consistency
285205,Jalaun,12,0.5685973775417099,moderate_consistency
285206,Jalaun,12,0.5902325569393548,high_consistency
424101,Jalgaon,12,0.5543118711709217,high_consistency
424102,Jalgaon,12,0.532572916020046,moderate_consistency
424103,Jalgaon,12,0.5273008901777186,moderate_consistency
424104,Jalgaon,12,0.45649199004171337,low_consistency
424105,Jalgaon,12,0.5504164676829494,high_consistency
424106,Jalgaon,12,0.5611905249539118,high_consistency
424107,Jalgaon,12,0.4804732493942502,low_consistency
424108,Jalgaon,12,0.5604493084746404,high_consistency
424116,Jalgaon,12,0.5438669312242284,moderate_consistency
424201,Jalgaon,12,0.5370161502857042,moderate_consistency
424202,Jalgaon,12,0.47863125874326595,low_consistency
424203,Jalgaon,12,0.5681341891560671,high_consistency
424204,Jalgaon,12,0.5336368118313632,moderate_consistency
424205,Jalgaon,12,0.5411372404225016,moderate_consistency
424206,Jalgaon,12,0.48819278814205647,low_consistency
424207,Jalgaon,12,0.5108055136265319,moderate_consistency
424209,Jalgaon,12,0.4974167030117178,low_consistency
425001,Jalgaon,12,0.6037231669064937,high_consistency
425002,Jalgaon,12,0.5331086183388091,moderate_consistency
425003,Jalgaon,12,0.5065116533797839,low_consistency
425101,Jalgaon,12,0.44988398156224785,low_consistency
425102,Jalgaon,12,0.5666803889770267,high_consistency
425103,Jalgaon,12,0.5519822283023474,high_consistency
425104,Jalgaon,12,0.533653864579168,moderate_consistency
425105,Jalgaon,12,0.5997269292480965,high_consistency
425106,Jalgaon,12,0.2240092377397959,low_consistency
425107,Jalgaon,12,0.5647822255606084,high_consistency
425108,Jalgaon,12,0.49754323239044035,low_consistency
425109,Jalgaon,12,0.5946540213970869,high_consistency
425110,Jalgaon,12,0.5299833700091412,moderate_consistency
425111,Jalgaon,12,0.5298780888839374,moderate_consistency
425112,Jalgaon,12,0.4859268866860445,low_consistency
425113,Jalgaon,12,0.5181183985833301,moderate_consistency
425114,Jalgaon,12,0.5262102348023765,moderate_consistency
425115,Jalgaon,12,0.5646763305404907,high_consistency
425116,Jalgaon,12,0.5448919596023062,moderate_consistency
425121,Jalgaon,12,0.4142135623730951,low_consistency
425127,Jalgaon,12,0.4542490036681958,low_consistency
425201,Jalgaon,12,0.5754054249709067,high_consistency
425203,Jalgaon,12,0.47502570617908646,low_consistency
425301,Jalgaon,12,0.5099774991781756,moderate_consistency
425302,Jalgaon,12,0.5511417026622094,high_consistency
425303,Jalgaon,12,0.5084715087491922,low_consistency
425304,Jalgaon,12,0.5893192780700087,high_consistency
425305,Jalgaon,12,0.5070551448387514,low_consistency
425306,Jalgaon,12,0.4990829715683553,low_consistency
425307,Jalgaon,12,0.5479072311391382,high_consistency
425308,Jalgaon,12,0.529377373159516,moderate_consistency
425309,Jalgaon,12,0.5245384613628048,moderate_consistency
425310,Jalgaon,12,0.5269350389136319,moderate_consistency
425311,Jalgaon,12,0.5267079222337773,moderate_consistency
425318,Jalgaon,12,0.2998054113740869,low_consistency
425327,Jalgaon,12,0.385289927928485,low_consistency
425401,Jalgaon,12,0.6148405591736023,high_consistency
425402,Jalgaon,12,0.5689150447308999,high_consistency
425420,Jalgaon,12,0.5467445521362982,moderate_consistency
425434,Jalgaon,12,0.38394510267483645,low_consistency
425501,Jalgaon,12,0.4703219793998822,low_consistency
425502,Jalgaon,12,0.5498847290081768,high_consistency
425503,Jalgaon,12,0.5950226106638306,high_consistency
425504,Jalgaon,12,0.503252426778275,low_consistency
425505,Jalgaon,12,0.5153035979094543,moderate_consistency
425506,Jalgaon,12,0.47437263223409204,low_consistency
425507,Jalgaon,12,0.5878173779120195,high_consistency
425508,Jalgaon,12,0.5572031422259529,high_consistency
425524,Jalgaon,12,0.6233253203856186,high_consistency
431114,Jalna,12,0.5126718679191603,low_consistency
431132,Jalna,12,0.5126924287187828,low_consistency
431134,Jalna,12,0.5083087630356211,low_consistency
431202,Jalna,12,0.5817707306897318,high_consistency
431203,Jalna,12,0.5242835027444305,moderate_consistency
431204,Jalna,12,0.5491219349988966,high_consistency
431205,Jalna,12,0.5630671950416477,high_consistency
431206,Jalna,12,0.5766602826046708,high_consistency
431207,Jalna,12,0.4950239976644551,low_consistency
431208,Jalna,12,0.5380438340412291,moderate_consistency
431209,Jalna,12,0.5581156928156469,high_consistency
431211,Jalna,12,0.5120978241494285,low_consistency
431212,Jalna,12,0.5689355293793075,high_consistency
431213,Jalna,12,0.5309348694176953,moderate_consistency
431502,Jalna,12,0.5375468231661374,moderate_consistency
431504,Jalna,12,0.5338804741378457,moderate_consistency
431506,Jalna,12,0.516970085458151,moderate_consistency
431507,Jalna,12,0.5064378695026756,low_consistency
307029,Jalor,12,0.5652406210905055,high_consistency
307030,Jalor,12,0.5755481894569004,high_consistency
307515,Jalor,12,0.5546905528353419,moderate_consistency
307803,Jalor,12,0.5246343759794792,low_consistency
343001,Jalor,12,0.5995654536581178,high_consistency
343002,Jalor,12,0.4298025212396841,low_consistency
343021,Jalor,12,0.5619361595342433,high_consistency
343023,Jalor,12,0.557227610583634,moderate_consistency
343024,Jalor,12,0.5394910505648849,low_consistency
343025,Jalor,12,0.5543734871520638,moderate_consistency
343028,Jalor,12,0.5340332365920658,low_consistency
343030,Jalor,12,0.5895771354191754,high_consistency
343032,Jalor,12,0.5603995992833737,high_consistency
343039,Jalor,12,0.5288582428746622,low_consistency
343040,Jalor,12,0.5372738309014223,low_consistency
343041,Jalor,12,0.5552976742542505,moderate_consistency
343042,Jalor,12,0.5565788351098899,moderate_consistency
343048,Jalor,12,0.5553366862914565,moderate_consistency
343022,Jalore,12,0.5697709571379959,high_consistency
343027,Jalore,12,0.5153586244777651,low_consistency
343029,Jalore,12,0.5673367991972316,high_consistency
343049,Jalore,12,0.5407407177530767,moderate_consistency
734001,Jalpaiguri,12,0.6361865736220238,high_consistency
734004,Jalpaiguri,12,0.6038756535086577,moderate_consistency
734005,Jalpaiguri,12,0.6072887076823316,moderate_consistency
734007,Jalpaiguri,12,0.6424769844585206,high_consistency
734008,Jalpaiguri,12,0.6309097020009272,high_consistency
734015,Jalpaiguri,12,0.5912536568115259,moderate_consistency
734501,Jalpaiguri,12,0.6058922129233816,moderate_consistency
735101,Jalpaiguri,12,0.5560336078029613,low_consistency
735102,Jalpaiguri,12,0.6646017530217372,high_consistency
735121,Jalpaiguri,12,0.6339783141593683,high_consistency
735132,Jalpaiguri,12,0.6466678073346753,high_consistency
735133,Jalpaiguri,12,0.6350970042918069,high_consistency
735134,Jalpaiguri,12,0.5682771444452682,low_consistency
735135,Jalpaiguri,12,0.6158891826395576,moderate_consistency
735136,Jalpaiguri,12,0.5246612806411378,low_consistency
735137,Jalpaiguri,12,0.4922136499653295,low_consistency
735138,Jalpaiguri,12,0.5559888014844013,low_consistency
735139,Jalpaiguri,12,0.5205572901479809,low_consistency
735140,Jalpaiguri,12,0.5444247714947016,low_consistency
735201,Jalpaiguri,12,0.5396621910730417,low_consistency
735202,Jalpaiguri,12,0.5000406252040411,low_consistency
735203,Jalpaiguri,12,0.6168709706840206,moderate_consistency
735205,Jalpaiguri,12,0.6473356086356901,high_consistency
735206,Jalpaiguri,12,0.5960116425940382,moderate_consistency
735207,Jalpaiguri,12,0.578854663336868,moderate_consistency
735209,Jalpaiguri,12,0.6607450092198863,high_consistency
735210,Jalpaiguri,12,0.6545372016801652,high_consistency
735211,Jalpaiguri,12,0.617552811518438,moderate_consistency
735212,Jalpaiguri,12,0.616612165655268,moderate_consistency
735214,Jalpaiguri,12,0.6254815653331744,moderate_consistency
735215,Jalpaiguri,12,0.6135972929670329,moderate_consistency
735217,Jalpaiguri,12,0.579566878777444,moderate_consistency
735218,Jalpaiguri,12,0.5751808544135617,low_consistency
735219,Jalpaiguri,12,0.5892302680016949,moderate_consistency
735221,Jalpaiguri,12,0.6517818602837963,high_consistency
735222,Jalpaiguri,12,0.6512558161853037,high_consistency
735223,Jalpaiguri,12,0.6078770957518005,moderate_consistency
735225,Jalpaiguri,12,0.6373379852606447,high_consistency
735226,Jalpaiguri,12,0.5327588108341714,low_consistency
735229,Jalpaiguri,12,0.6469824818680766,high_consistency
735230,Jalpaiguri,12,0.6386303757076165,high_consistency
735232,Jalpaiguri,12,0.4472614438574384,low_consistency
735233,Jalpaiguri,12,0.5568235775536784,low_consistency
735234,Jalpaiguri,12,0.5560327232528983,low_consistency
735235,Jalpaiguri,12,0.5415215655486368,low_consistency
735237,Jalpaiguri,12,0.4482465895988119,low_consistency
735238,Jalpaiguri,12,0.4998714600001426,low_consistency
735302,Jalpaiguri,12,0.6162924798591439,moderate_consistency
735305,Jalpaiguri,12,0.6034172760944504,moderate_consistency
735306,Jalpaiguri,12,0.5807342665774525,moderate_consistency
735307,Jalpaiguri,12,0.5325311727865788,low_consistency
736121,Jalpaiguri,12,0.6398410671722896,high_consistency
736122,Jalpaiguri,12,0.6357901607714215,high_consistency
736123,Jalpaiguri,12,0.6390563050619973,high_consistency
736204,Jalpaiguri,12,0.6448831046094042,high_consistency
736205,Jalpaiguri,12,0.55111501885369,low_consistency
736206,Jalpaiguri,12,0.654639820920657,high_consistency
180001,Jammu,12,0.5918451995459396,moderate_consistency
180002,Jammu,12,0.6103238192017106,high_consistency
180003,Jammu,12,0.601003575110875,moderate_consistency
180004,Jammu,12,0.5582568789267826,low_consistency
180005,Jammu,12,0.5666817972021193,low_consistency
180006,Jammu,12,0.5867848288530315,moderate_consistency
180007,Jammu,12,0.6040717011009225,high_consistency
180010,Jammu,12,0.6069307579527515,high_consistency
180011,Jammu,12,0.5921251436921632,moderate_consistency
180012,Jammu,12,0.5175198392942651,low_consistency
180013,Jammu,12,0.6183994000298917,high_consistency
180015,Jammu,12,0.5997588201002946,moderate_consistency
180016,Jammu,12,0.6131846461681325,high_consistency
180017,Jammu,12,0.5872236376763076,moderate_consistency
180019,Jammu,12,0.516977478625698,low_consistency
180020,Jammu,12,0.5947912143093074,moderate_consistency
181101,Jammu,12,0.5912819939234928,moderate_consistency
181102,Jammu,12,0.6074683276393861,high_consistency
181111,Jammu,12,0.6145936566880873,high_consistency
181121,Jammu,12,0.6122400217799334,high_consistency
181122,Jammu,12,0.6028736878356381,moderate_consistency
181123,Jammu,12,0.5931863788065613,moderate_consistency
181124,Jammu,12,0.4911029175605681,low_consistency
181131,Jammu,12,0.5538621895938763,low_consistency
181132,Jammu,12,0.6113912657743388,high_consistency
181141,Jammu,12,0.5637008287131823,low_consistency
181145,Jammu,12,0.5546209160641008,low_consistency
181152,Jammu,12,0.5930625092719631,moderate_consistency
181201,Jammu,12,0.6060037946925201,high_consistency
181202,Jammu,12,0.5874331767368162,moderate_consistency
181203,Jammu,12,0.6115354822909856,high_consistency
181204,Jammu,12,0.5438393462096518,low_consistency
181205,Jammu,12,0.6333215010864649,high_consistency
181206,Jammu,12,0.6099419162666981,high_consistency
181207,Jammu,12,0.5443948075788901,low_consistency
181209,Jammu,12,0.2240092377397959,low_consistency
181221,Jammu,12,0.5362423758423455,low_consistency
181224,Jammu,12,0.588543894004196,moderate_consistency
184120,Jammu,12,0.5548212161613877,low_consistency
185154,Jammu,12,0.6449941418225934,high_consistency
360480,Jamnagar,12,0.6097132794602342,high_consistency
360515,Jamnagar,12,0.5333925622234951,low_consistency
360520,Jamnagar,12,0.533388014937161,low_consistency
360530,Jamnagar,12,0.5680345011888722,moderate_consistency
360531,Jamnagar,12,0.5704757854263866,moderate_consistency
360540,Jamnagar,12,0.5274112693750754,low_consistency
361001,Jamnagar,12,0.5064497733543816,low_consistency
361002,Jamnagar,12,0.6271902456962624,high_consistency
361003,Jamnagar,12,0.5508986861755566,low_consistency
361004,Jamnagar,12,0.5659875310081235,moderate_consistency
361005,Jamnagar,12,0.6085686879708259,high_consistency
361006,Jamnagar,12,0.5926665270778593,high_consistency
361007,Jamnagar,12,0.589645054132279,moderate_consistency
361008,Jamnagar,12,0.5425738927915961,low_consistency
361009,Jamnagar,12,0.6112577467249919,high_consistency
361011,Jamnagar,12,0.559251142368934,moderate_consistency
361012,Jamnagar,12,0.5997305841177728,high_consistency
361013,Jamnagar,12,0.5663284753230484,moderate_consistency
361110,Jamnagar,12,0.5931885191354894,high_consistency
361120,Jamnagar,12,0.5502924693775888,low_consistency
361130,Jamnagar,12,0.5666305431227214,moderate_consistency
361140,Jamnagar,12,0.5629002001397004,moderate_consistency
361141,Jamnagar,12,0.4713290314431878,low_consistency
361142,Jamnagar,12,0.5544340436454283,low_consistency
361150,Jamnagar,12,0.43639931079228905,low_consistency
361160,Jamnagar,12,0.569496858692649,moderate_consistency
361162,Jamnagar,12,0.6057394716010762,high_consistency
361170,Jamnagar,12,0.5951239763986719,high_consistency
361210,Jamnagar,12,0.607500434181199,high_consistency
361220,Jamnagar,12,0.5386074308045107,low_consistency
361230,Jamnagar,12,0.5360777610737207,low_consistency
361240,Jamnagar,12,0.5939577036594686,high_consistency
361250,Jamnagar,12,0.5939896117415594,high_consistency
361280,Jamnagar,12,0.6006017420965836,high_consistency
361305,Jamnagar,12,0.6018500267340892,high_consistency
361306,Jamnagar,12,0.5303262032490978,low_consistency
361315,Jamnagar,12,0.5654097980520304,moderate_consistency
361320,Jamnagar,12,0.5539383983115835,low_consistency
361325,Jamnagar,12,0.564776338247961,moderate_consistency
361330,Jamnagar,12,0.5594689055587972,moderate_consistency
361335,Jamnagar,12,0.5713570437003531,moderate_consistency
361347,Jamnagar,12,0.6013753857524479,high_consistency
363655,Jamnagar,12,0.5749177201090153,moderate_consistency
814166,Jamtara,12,0.5584302910958893,moderate_consistency
815351,Jamtara,12,0.5548104293110707,low_consistency
815352,Jamtara,12,0.5850896593196958,high_consistency
815354,Jamtara,12,0.5331246151719552,low_consistency
815355,Jamtara,12,0.6079216158980941,high_consistency
815359,Jamtara,12,0.5745244779822627,moderate_consistency
811301,Jamui,12,0.5729736746184765,high_consistency
811303,Jamui,12,0.5799139331552577,high_consistency
811305,Jamui,12,0.5512543603596513,moderate_consistency
811307,Jamui,12,0.5810185615551153,high_consistency
811308,Jamui,12,0.5490243380699135,low_consistency
811310,Jamui,12,0.5417822460457221,low_consistency
811312,Jamui,12,0.5597531867370739,moderate_consistency
811313,Jamui,12,0.553740144993961,moderate_consistency
811314,Jamui,12,0.534127870972708,low_consistency
811316,Jamui,12,0.5757924113025992,high_consistency
811317,Jamui,12,0.5250513556072389,low_consistency
495671,Janjgir - Champa,12,0.5726666060680256,low_consistency
495690,Janjgir - Champa,12,0.6216789549457579,high_consistency
495552,Janjgir Champa,12,0.5581041384496556,low_consistency
495553,Janjgir Champa,12,0.5420573450375569,low_consistency
495554,Janjgir Champa,12,0.5615983150669214,moderate_consistency
495661,Janjgir Champa,12,0.6250617039120083,high_consistency
495663,Janjgir Champa,12,0.5768795664260136,high_consistency
495549,Janjgir-champa,12,0.39931097183007497,low_consistency
495557,Janjgir-champa,12,0.5945653015657328,moderate_consistency
495559,Janjgir-champa,12,0.6109311809416219,high_consistency
495660,Janjgir-champa,12,0.5840229154955986,moderate_consistency
495668,Janjgir-champa,12,0.6239772343360362,high_consistency
495687,Janjgir-champa,12,0.604936086461398,high_consistency
495688,Janjgir-champa,12,0.5524213163885457,low_consistency
495695,Janjgir-champa,12,0.566012392405298,low_consistency
496113,Jashpur,12,0.5534534471228999,moderate_consistency
496118,Jashpur,12,0.5842900937972271,high_consistency
496220,Jashpur,12,0.5128588055206363,low_consistency
496224,Jashpur,12,0.5239552200346063,moderate_consistency
496225,Jashpur,12,0.5216301824100404,low_consistency
496227,Jashpur,12,0.5005683037884029,low_consistency
496242,Jashpur,12,0.4921917544709229,low_consistency
496245,Jashpur,12,0.5411625368792291,moderate_consistency
496330,Jashpur,12,0.6332456402428925,high_consistency
496331,Jashpur,12,0.5875237608092666,high_consistency
496334,Jashpur,12,0.5794572693154767,high_consistency
496336,Jashpur,12,0.5585265206423746,moderate_consistency
496338,Jashpur,12,0.6275728380300476,high_consistency
222001,Jaunpur,12,0.5862048086851495,high_consistency
222002,Jaunpur,12,0.5828369007234325,high_consistency
222003,Jaunpur,12,0.5223448321923642,low_consistency
222101,Jaunpur,12,0.4659585819874628,low_consistency
222102,Jaunpur,12,0.4956826917951334,low_consistency
222103,Jaunpur,12,0.5229302940549545,low_consistency
222105,Jaunpur,12,0.5713788637183747,high_consistency
222107,Jaunpur,12,0.5691483947393675,moderate_consistency
222108,Jaunpur,12,0.5483783381479048,moderate_consistency
222109,Jaunpur,12,0.527240022512682,low_consistency
222110,Jaunpur,12,0.49404109846264227,low_consistency
222111,Jaunpur,12,0.528926038140284,low_consistency
222112,Jaunpur,12,0.5870188005621424,high_consistency
222113,Jaunpur,12,0.5572849031166324,moderate_consistency
222125,Jaunpur,12,0.580597645689929,high_consistency
222127,Jaunpur,12,0.578639760646015,high_consistency
222128,Jaunpur,12,0.5488050573961949,moderate_consistency
222129,Jaunpur,12,0.5765830276533273,high_consistency
222131,Jaunpur,12,0.5811160959963733,high_consistency
222132,Jaunpur,12,0.5878517224441746,high_consistency
222133,Jaunpur,12,0.5251072185768646,low_consistency
222135,Jaunpur,12,0.5618600558950221,moderate_consistency
222136,Jaunpur,12,0.5721386525367741,high_consistency
222137,Jaunpur,12,0.5645396112269979,moderate_consistency
222138,Jaunpur,12,0.5773137972754167,high_consistency
222139,Jaunpur,12,0.5595312625535481,moderate_consistency
222141,Jaunpur,12,0.5423347997606903,low_consistency
222142,Jaunpur,12,0.5403610289557672,low_consistency
222143,Jaunpur,12,0.5319614955515634,low_consistency
222144,Jaunpur,12,0.5414109808494353,low_consistency
222145,Jaunpur,12,0.5683037223446469,moderate_consistency
222146,Jaunpur,12,0.5713205566671589,moderate_consistency
222148,Jaunpur,12,0.5521247068059894,moderate_consistency
222149,Jaunpur,12,0.5759023451122983,high_consistency
222161,Jaunpur,12,0.5315254016357442,low_consistency
222162,Jaunpur,12,0.558594378158626,moderate_consistency
222165,Jaunpur,12,0.5723699502703902,high_consistency
222170,Jaunpur,12,0.5428207926210096,low_consistency
222175,Jaunpur,12,0.596490621553076,high_consistency
222180,Jaunpur,12,0.6014624565554312,high_consistency
222181,Jaunpur,12,0.5460520183551779,low_consistency
222201,Jaunpur,12,0.5661793375439212,moderate_consistency
222202,Jaunpur,12,0.5665825453676459,moderate_consistency
222203,Jaunpur,12,0.5645981842514093,moderate_consistency
222204,Jaunpur,12,0.5561971327683751,moderate_consistency
223101,Jaunpur,12,0.5713401844571782,high_consistency
223102,Jaunpur,12,0.5457168951613166,low_consistency
223103,Jaunpur,12,0.5731833119052531,high_consistency
223104,Jaunpur,12,0.5903397316187867,high_consistency
223105,Jaunpur,12,0.5518826827373596,moderate_consistency
223106,Jaunpur,12,0.5709658213006918,moderate_consistency
223107,Jaunpur,12,0.5264002740267405,low_consistency
804405,Jehanabad,12,0.5521899700512574,high_consistency
804406,Jehanabad,12,0.5607996022600054,high_consistency
804408,Jehanabad,12,0.5334178254601224,moderate_consistency
804417,Jehanabad,12,0.5001088227918903,low_consistency
804418,Jehanabad,12,0.5580721979121218,high_consistency
804420,Jehanabad,12,0.5360906304455112,moderate_consistency
804421,Jehanabad,12,0.5539008744398695,high_consistency
804422,Jehanabad,12,0.5391463918912697,moderate_consistency
804423,Jehanabad,12,0.5748872927290293,high_consistency
804425,Jehanabad,12,0.5352748544039613,moderate_consistency
804427,Jehanabad,12,0.5214163962681381,low_consistency
