pincode,district,months_observed,trend_slope,trend_class,volatility_score
577543,Chitradurga,12,29.67132867132867,increasing,0.7402471254084104
577544,Davanagere,12,21.552447552447553,increasing,0.6728123208017024
577545,Chitradurga,12,17.75874125874126,increasing,0.7319217359094654
577546,Chitradurga,12,34.6993006993007,increasing,0.7708345602567943
577547,Chikkamagaluru,12,28.975524475524473,increasing,0.7138524044931671
577548,Chikmagalur,12,75.82167832167832,increasing,0.6933413745882235
577549,Chikkamagaluru,12,17.237762237762237,increasing,0.7347727297628053
577550,Chikkamagaluru,12,15.597902097902098,increasing,0.6037233036568304
577551,Davangere,12,17.811188811188813,increasing,0.5513227570835989
577552,Davanagere,12,32.20279720279721,increasing,0.5791549047266158
577553,Davangere,12,27.493006993006993,increasing,0.6449081075397827
577554,Chitradurga,12,12.877622377622377,increasing,0.6351756453874096
577555,Chitradurga,12,15.325174825174827,increasing,0.6339018171364887
577556,Davanagere,12,23.23076923076923,increasing,0.6037247264222506
577557,Chitradurga,12,26.863636363636363,increasing,0.5875144354361723
577558,Chitradurga,12,17.496503496503497,increasing,0.8535382491831679
577566,Davanagere,12,13.157342657342657,increasing,0.57092657027165
577589,Davangere,12,24.475524475524477,increasing,0.6335006529282715
577597,Chitradurga,12,15.76923076923077,increasing,0.6348156787198298
577598,Chitradurga,12,68.92307692307692,increasing,0.6880383293388987
577599,Chitradurga,12,23.55944055944056,increasing,0.705932633970571
577601,Davanagere,12,127.75874125874125,increasing,0.6319883620054793
577602,Chitradurga,12,0.07342657342657342,increasing,2.3804761428476167
580001,Dharwad,12,69.72727272727273,increasing,0.6204919877706543
580002,Dharwad,12,12.132867132867132,increasing,0.5976244656337197
580003,Dharwad,12,12.377622377622378,increasing,0.5912058947328181
580004,Dharwad,12,18.213286713286713,increasing,0.752847212511773
580005,Dharwad,12,9.48951048951049,increasing,0.5475909256577448
580006,Dharwad,12,23.793706293706293,increasing,0.7272864077752708
580007,Dharwad,12,37.93706293706294,increasing,0.6240754185947969
580008,Dharwad,12,45.11888111888112,increasing,0.5902776690426368
580009,Dharwad,12,14.33916083916084,increasing,0.7530487729850415
580011,Dharwad,12,15.975524475524477,increasing,0.6743115448489088
580020,Dharwad,12,52.8986013986014,increasing,0.5803948772290682
580021,Dharwad,12,12.342657342657342,increasing,0.6372627474689311
580023,Dharwad,12,73.60839160839161,increasing,0.5773971901123757
580024,Dharwad,12,163.5034965034965,increasing,0.5352491801715743
580025,Dharwad,12,49.58741258741258,increasing,0.7563410169517553
580026,Dharwad,12,7.573426573426574,increasing,0.6518118526219514
580027,Dharwad,12,0.5559440559440559,increasing,1.7232974941396881
580028,Dharwad,12,54.26573426573427,increasing,0.5387894815542832
580029,Dharwad,12,9.534965034965035,increasing,0.7578764514789066
580030,Dharwad,12,22.47202797202798,increasing,0.7549243700801551
580031,Dharwad,12,39.74125874125874,increasing,0.6623664682107787
580032,Dharwad,12,10.933566433566433,increasing,0.5814208252350184
580112,Dharwad,12,18.213286713286713,increasing,0.632907927979833
580114,Dharwad,12,24.27972027972028,increasing,0.6122311482592535
580118,Dharwad,12,12.3986013986014,increasing,0.7628944113004872
581101,Haveri,12,14.314685314685313,increasing,0.7254085772064937
581102,Haveri,12,28.79720279720279,increasing,0.8004005826225554
581103,Dharwad,12,15.146853146853148,increasing,0.7177703562894299
581104,Haveri,12,84.96153846153845,increasing,0.7168732420949115
581105,Dharwad,12,20.41258741258741,increasing,0.727444046951191
581106,Haveri,12,79.14335664335665,increasing,0.6086413854608302
581107,Dharwad,12,17.618881118881117,increasing,0.605823200352701
581108,Haveri,12,17.828671328671327,increasing,0.7690044946554283
581109,Haveri,12,36.26923076923077,increasing,0.6030291003309322
581110,Haveri,12,69.22027972027972,increasing,0.5375909928581412
581111,Haveri *,12,34.95804195804196,increasing,0.686325544239391
581112,Haveri,12,7.09090909090909,increasing,0.7384859369583111
581113,Dharwad,12,36.65734265734265,increasing,0.7069230009489759
581115,Haveri *,12,101.6923076923077,increasing,0.5203320198230531
581116,Haveri,12,-9.965034965034965,decreasing,1.132681443330722
581117,Dharwad,12,21.636363636363637,increasing,0.6468945194241454
581118,Haveri *,12,30.727272727272734,increasing,0.8424455263249331
581119,Haveri,12,27.454545454545453,increasing,0.5581790348452431
581120,Haveri,12,34.18531468531469,increasing,0.7132641317716895
581121,Uttara Kannada,12,3.7972027972027975,increasing,0.936723824585297
581123,Haveri,12,11.594405594405595,increasing,0.7397986273567354
581126,Haveri,12,19.209790209790206,increasing,0.8389448808228135
581128,Haveri,12,9.727272727272727,increasing,0.5865310722545614
581129,Uttara Kannada,12,10.832167832167832,increasing,0.7810468938816956
581145,Haveri,12,14.657342657342657,increasing,0.622004860574854
581148,Haveri,12,23.08741258741259,increasing,0.7459433604316908
581186,Uttara Kannada,12,6.020979020979022,increasing,0.8418054191060804
581187,Uttara Kannada,12,4.695804195804196,increasing,0.7125776674817871
581193,Haveri,12,20.77972027972028,increasing,0.6982712307517315
581195,Dharwad,12,3.6433566433566433,increasing,0.9169191571456781
581201,Dharwad,12,26.74825174825175,increasing,0.5294480168832354
581202,Haveri,12,30.741258741258736,increasing,0.7082555165330549
581203,Haveri,12,14.688811188811188,increasing,0.6824325637081406
581204,Dharwad,12,54.04895104895105,increasing,0.6549040484654738
581205,Haveri,12,36.28321678321679,increasing,0.6005853237517181
581206,Dharwad,12,14.132867132867133,increasing,0.582984274500701
581207,Dharwad,12,13.164335664335665,increasing,0.5707889679563423
581208,Haveri,12,31.513986013986013,increasing,0.718958717405575
581209,Dharwad,12,13.213286713286712,increasing,0.6208377727230148
581210,Haveri,12,11.98601398601399,increasing,1.0163707555419097
581211,Haveri,12,13.206293706293707,increasing,0.6101894970394791
581212,Haveri,12,33.03846153846154,increasing,0.7298718729768643
581213,Haveri,12,28.475524475524477,increasing,0.7086727579433549
581301,Uttara Kannada,12,17.993006993006993,increasing,0.8110663166845387
581302,Uttara Kannada,12,3.632867132867133,increasing,0.9051100611965124
581303,Uttara Kannada,12,9.244755244755245,increasing,0.8360669829624898
581304,Uttara Kannada,12,13.1993006993007,increasing,0.8034266569252747
581305,Uttara Kannada,12,2.5244755244755246,increasing,0.8887471542329789
581306,Uttara Kannada,12,15.062937062937063,increasing,1.0100473148478206
581307,Uttara Kannada,12,3.4545454545454546,increasing,0.8554360486519921
581308,Uttara Kannada,12,2.097902097902098,increasing,0.9168212609281025
581314,Uttara Kannada,12,25.314685314685313,increasing,0.8065356198304336
581315,Uttara Kannada,12,8.524475524475525,increasing,0.7946040429017839
581316,Uttara Kannada,12,7.660839160839163,increasing,0.6815662735710774
581317,Uttara Kannada,12,8.164335664335663,increasing,0.8819678936619597
581318,Uttara Kannada,12,19.548951048951054,increasing,0.5940380731833835
581319,Uttara Kannada,12,8.814685314685315,increasing,0.7099554994897562
581320,Uttara Kannada,12,48.03146853146853,increasing,0.607741054244205
581321,Uttara Kannada,12,7.9475524475524475,increasing,0.8313393334562622
581322,Uttara Kannada,12,13.454545454545457,increasing,0.8255688864811964
581323,Uttara Kannada,12,10.237762237762237,increasing,0.722938922238383
581324,Uttara Kannada,12,14.073426573426573,increasing,0.768887497371377
581325,Uttara Kannada,12,55.44405594405594,increasing,0.9132873258273744
581326,Uttara Kannada,12,11.601398601398602,increasing,0.814781264268997
581327,Uttara Kannada,12,10.083916083916087,increasing,0.6596401169838788
581328,Uttara Kannada,12,5.132867132867133,increasing,0.9093971199361579
581329,Uttara Kannada,12,52.36013986013985,increasing,0.6837608492803314
581330,Uttara Kannada,12,8.982517482517482,increasing,0.7353250942357513
581331,Uttara Kannada,12,5.576923076923077,increasing,0.6615554193422007
581332,Uttara Kannada,12,8.800699300699302,increasing,0.8233570125275108
581333,Uttara Kannada,12,10.632867132867133,increasing,0.9253644866207219
581334,Uttara Kannada,12,36.86713286713287,increasing,0.7541126759149145
581335,Uttara Kannada,12,6.384615384615383,increasing,0.6448547658928272
581336,Uttara Kannada,12,6.863636363636366,increasing,0.5755870828556123
581337,Uttara Kannada,12,7.611888111888112,increasing,0.6561304795152562
581338,Uttara Kannada,12,6.741258741258741,increasing,0.812884734113131
581339,Uttara Kannada,12,10.213286713286713,increasing,0.8543033354970158
581340,Uttara Kannada,12,12.86013986013986,increasing,0.7754619416062173
581341,Uttara Kannada,12,8.328671328671328,increasing,0.8548832785910654
581342,Uttara Kannada,12,10.79020979020979,increasing,0.6675290280484519
581343,Uttara Kannada,12,20.314685314685313,increasing,0.8143187034055217
581344,Uttara Kannada,12,13.101398601398602,increasing,0.7672956344491623
581345,Uttara Kannada,12,5.821678321678322,increasing,0.8151055391411932
581346,Uttara Kannada,12,19.29020979020979,increasing,0.6626100336510132
581347,Uttara Kannada,12,8.923076923076922,increasing,0.7025179254464398
581348,Uttara Kannada,12,16.223776223776223,increasing,0.877501700061226
581349,Uttara Kannada,12,39.1013986013986,increasing,0.6293749486074809
581350,Uttara Kannada,12,11.356643356643355,increasing,0.7340217154743304
581351,Uttara Kannada,12,13.213286713286715,increasing,0.7129223174426141
581352,Uttara Kannada,12,10.066433566433567,increasing,0.5892086912937378
581353,Uttara Kannada,12,11.01048951048951,increasing,0.755681192477909
581354,Uttara Kannada,12,8.052447552447552,increasing,0.6443923678286728
581355,Uttara Kannada,12,21.790209790209786,increasing,0.6886894210077481
581356,Uttara Kannada,12,13.520979020979022,increasing,0.6790237955080165
581357,Uttara Kannada,12,11.524475524475523,increasing,0.910611919677253
581358,Uttara Kannada,12,20.772727272727273,increasing,0.6318233298435836
581359,Uttara Kannada,12,19.360139860139864,increasing,0.6088576205443923
581360,Uttara Kannada,12,4.968531468531468,increasing,0.8664965617121708
581361,Uttara Kannada,12,11.013986013986015,increasing,0.6867412420632881
581362,Uttara Kannada,12,10.545454545454545,increasing,0.7749894128039851
581363,Uttara Kannada,12,9.066433566433568,increasing,0.7237650414689657
581365,Uttara Kannada,12,1.583916083916084,increasing,0.878800779089235
581384,Uttara Kannada,12,6.685314685314685,increasing,0.7064108164923182
581396,Uttara Kannada,12,3.6433566433566433,increasing,0.944559069151805
581400,Uttara Kannada,12,8.304195804195805,increasing,0.9064166185703589
581401,Uttara Kannada,12,14.283216783216785,increasing,0.7763292673802406
581402,Uttara Kannada,12,36.1013986013986,increasing,0.6354817502239523
581403,Uttara Kannada,12,13.339160839160838,increasing,0.7672137927993278
581411,Uttara Kannada,12,9.374125874125875,increasing,0.786294628826131
581412,Uttara Kannada,12,11.79020979020979,increasing,0.6710467994543087
581421,Uttara Kannada,12,11.821678321678322,increasing,0.5463957396304022
581423,Uttara Kannada,12,12.04895104895105,increasing,0.6569418227972814
581440,Uttara Kannada,12,10.199300699300698,increasing,0.6953076090732279
581450,Uttara Kannada,12,6.363636363636363,increasing,0.7030448409440596
581453,Uttara Kannada,12,13.157342657342655,increasing,0.5803655149962306
582101,Gadag *,12,76.46853146853145,increasing,0.6345844039994526
582102,Gadag,12,65.3916083916084,increasing,0.6114305653791874
582103,Gadag,12,42.28671328671329,increasing,0.683042870669767
582111,Gadag,12,5.297202797202798,increasing,0.6572459384283902
582112,Gadag,12,59.36013986013986,increasing,0.7553921610464908
582113,Gadag,12,23.192307692307693,increasing,0.589623611125962
582114,Gadag,12,46.35314685314685,increasing,0.765011041158697
582115,Gadag,12,21.143356643356643,increasing,0.7359408565890274
582116,Gadag *,12,44.52447552447552,increasing,0.6238914065087136
582117,Gadag,12,28.377622377622377,increasing,0.5878527327126934
582118,Gadag,12,67.75174825174824,increasing,0.762109394511104
582119,Gadag,12,20.122377622377623,increasing,0.6552753456467498
582120,Gadag *,12,27.874125874125873,increasing,0.7585334822375859
582201,Dharwad,12,30.37762237762238,increasing,0.6593863819917098
582202,Gadag,12,11.209790209790208,increasing,0.6819868131838666
582203,Gadag,12,16.604895104895107,increasing,0.8563741378819391
582204,Gadag,12,10.262237762237762,increasing,0.7392295072832359
582205,Gadag,12,17.29020979020979,increasing,0.6706883619213587
582206,Gadag,12,6.895104895104895,increasing,0.624745559178285
582207,Gadag *,12,76.43356643356643,increasing,0.7228383316675865
582208,Dharwad,12,91.74825174825175,increasing,0.7281407111026529
582209,Gadag,12,45.64685314685314,increasing,0.7405577624488748
582210,Gadag,12,7.052447552447552,increasing,0.6995880118381264
582211,Gadag,12,32.48601398601399,increasing,0.7526176697039484
583101,Bellary,12,203.98601398601397,increasing,0.510098350443962
583102,Vijayanagara,12,113.94055944055944,increasing,0.521133088203829
583103,Bellary,12,72.9055944055944,increasing,0.637960232402932
583104,Ballari,12,39.77622377622378,increasing,0.6467089099004892
583111,Bellary,12,23.863636363636363,increasing,0.5992039215229639
583112,Ballari,12,15.524475524475525,increasing,0.6453515516931553
583113,Bellary,12,47.66433566433567,increasing,0.682517821128426
583114,Bellary,12,27.84615384615384,increasing,0.7048836423617597
583115,Ballari,12,63.22377622377621,increasing,0.6066031013676427
583116,Bellary,12,66.74125874125873,increasing,0.7655738426250214
583117,Ballari,12,57.47552447552447,increasing,0.6045658367032001
583118,Bellary,12,6.629370629370628,increasing,0.6051686235458678
583119,Ballari,12,45.02097902097902,increasing,0.5750819727063287
583120,Ballari,12,67.88461538461539,increasing,0.5645354527688288
583121,Bellary,12,70.56643356643357,increasing,0.6303778866424663
583122,Bellary,12,47.42657342657342,increasing,0.6723795707753546
583123,Ballari,12,55.93006993006993,increasing,0.7501600267650416
583124,Bellary,12,30.447552447552447,increasing,0.778034630134713
583125,Davanagere,12,49.22027972027972,increasing,0.7159003565404983
583126,Ballari,12,35.48251748251748,increasing,0.568246770859277
583127,Davanagere,12,19.003496503496503,increasing,0.730350789930115
583128,Bellary,12,44.506993006993,increasing,0.8527529118187374
583129,Ballari,12,53.65734265734266,increasing,0.7398715660157216
583130,Ballari,12,38.510489510489506,increasing,0.9233821306430529
583131,Davanagere,12,71.67132867132865,increasing,0.5512197603794204
583132,Bellary,12,50.51748251748252,increasing,0.7340811203862443
583134,Ballari,12,45.43356643356643,increasing,0.7403196071474183
583135,Ballari,12,70.3986013986014,increasing,0.6003665067636857
583136,Bellary,12,11.678321678321673,increasing,1.0835328457587552
583137,Davangere,12,35.34965034965034,increasing,0.67858230999406
583152,Bellary,12,0.3181818181818182,increasing,1.0171539097523872
583201,Ballari,12,138.3881118881119,increasing,0.6490774787559732
583203,Bellary,12,4.891608391608392,increasing,0.9197299188268983
583211,Ballari,12,12.835664335664335,increasing,0.6471662119604429
583212,Vijayanagara,12,86.78321678321677,increasing,0.8270795762292147
583213,Davangere,12,29.996503496503497,increasing,0.6763552333706757
583214,Bellary,12,29.34265734265734,increasing,0.6564778868003853
583215,Bellary,12,2.674825174825175,increasing,0.9443435756673154
583216,Ballari,12,38.28671328671329,increasing,0.6483019166210156
583217,Haveri,12,32.97902097902097,increasing,0.692329075957764
583218,Vijayanagara,12,37.66433566433566,increasing,0.5074328080520077
583219,Vijayanagara,12,75.92307692307692,increasing,0.6606629356590187
583220,Ballari,12,31.769230769230774,increasing,0.6521008320492926
583221,Bellary,12,24.986013986013987,increasing,0.6488039266805823
583222,Vijayanagara,12,58.93006993006993,increasing,0.6233102278912638
583223,Vijayanagara,12,28.37062937062937,increasing,0.6610228973478955
583224,Vijayanagara,12,35.43356643356644,increasing,0.7478998132206643
583225,Ballari,12,14.34965034965035,increasing,0.7372395537641702
583226,Koppal,12,31.947552447552443,increasing,0.747160711599116
583227,Koppal,12,77.34965034965032,increasing,0.5415869304697009
583228,Koppal,12,47.57342657342657,increasing,0.5707824156894318
583229,Koppal,12,83.33916083916083,increasing,0.7034254004384976
583230,Koppal,12,38.83216783216783,increasing,0.6735869105068838
583231,Koppal,12,58.58041958041958,increasing,0.608370268268834
583232,Koppal,12,42.97552447552448,increasing,0.6170168499503224
583233,Koppal,12,11.307692307692308,increasing,0.6877926715652901
583234,Koppal,12,33.21678321678322,increasing,0.746125438233199
583235,Koppal,12,36.06643356643357,increasing,0.8271871778223105
583236,Koppal,12,42.36713286713287,increasing,0.630332818720191
583237,Koppal,12,58.94055944055944,increasing,0.5723487221217871
583238,Koppal,12,64.82517482517483,increasing,0.6060270297131273
583239,Vijayanagara,12,12.856643356643358,increasing,0.7576352367692019
583268,Koppal,12,31.63636363636363,increasing,0.6938270687094148
583275,Ballari,12,6.493006993006993,increasing,0.8349550868310516
583276,Bellary,12,0.8741258741258742,increasing,0.8863407922464135
583277,Koppal,12,62.430069930069926,increasing,0.5693202360914253
583278,Koppal,12,29.2972027972028,increasing,0.6056941905802617
583279,Koppal,12,42.33566433566434,increasing,0.7533609979544464
583280,Koppal,12,42.41958041958041,increasing,0.7054129957388809
583281,Koppal,12,75.58391608391608,increasing,0.7153312833906207
583282,Koppal,12,30.017482517482517,increasing,0.6841552881968958
583283,Koppal,12,58.15734265734266,increasing,0.7398679927429864
584101,Raichur,12,192.43356643356643,increasing,0.589819927641884
584102,Raichur,12,63.50349650349651,increasing,0.6113836073920035
584103,Raichur,12,46.15384615384615,increasing,0.6157466283919726
584111,Raichur,12,131.2902097902098,increasing,0.6712500506332103
584112,Koppal,12,3.444055944055944,increasing,1.125028933544087
584113,Raichur,12,41.3006993006993,increasing,0.7241975409324578
584114,Koppal,12,3.2937062937062938,increasing,0.9495358499792255
584115,Raichur,12,83.31118881118881,increasing,0.736828904674566
584116,Raichur,12,77.02797202797203,increasing,0.6620204714038287
584118,Raichur,12,30.349650349650346,increasing,0.6565171142591241
584119,Koppal,12,2.062937062937063,increasing,0.9774237273860006
584120,Raichur,12,97.6048951048951,increasing,0.7587080078461541
584121,Koppal,12,8.692307692307692,increasing,0.9738395840706819
584122,Raichur,12,83.92657342657343,increasing,0.5468846296151954
584123,Raichur,12,128.32517482517483,increasing,0.6631226417011231
584124,Raichur,12,64.2132867132867,increasing,0.7049159259186433
584125,Raichur,12,101.5979020979021,increasing,0.6708384140220881
584126,Raichur,12,42.02797202797203,increasing,0.6722967995302375
584127,Raichur,12,40.15034965034965,increasing,0.5611234267784005
584128,Raichur,12,231.6818181818182,increasing,0.6093595129855425
584129,Raichur,12,95.82867132867133,increasing,0.5878655792806119
584130,Koppal,12,4.604895104895105,increasing,0.9885858321805615
584131,Koppal,12,3.4615384615384617,increasing,1.2233440418454624
584132,Raichur,12,45.16433566433567,increasing,0.6834009734006464
584133,Raichur,12,23.08041958041958,increasing,0.660140024397246
584134,Raichur,12,32.7027972027972,increasing,0.6233473358221753
584135,Raichur,12,26.03846153846154,increasing,0.7520646763402411
584136,Raichur,12,13.510489510489512,increasing,0.6067626000697004
584138,Raichur,12,40.80769230769231,increasing,0.6169514603828017
584139,Raichur,12,75.20979020979021,increasing,0.6185411702023049
584140,Raichur,12,32.95454545454545,increasing,0.5519886533645687
584143,Raichur,12,100.84265734265735,increasing,0.6983620529892396
584166,Koppal,12,3.4335664335664333,increasing,1.0960788698304922
584167,Raichur,12,31.727272727272727,increasing,0.6635812764992658
584170,Raichur,12,33.153846153846146,increasing,0.698913842958689
584202,Raichur,12,24.146853146853147,increasing,0.5820974562387906
584203,Raichur,12,32.40209790209791,increasing,0.680466711844389
585101,Kalaburagi,12,94.62237762237763,increasing,0.5799983982828156
585102,Gulbarga,12,137.0034965034965,increasing,0.5491933068103038
585103,Kalaburagi,12,153.006993006993,increasing,0.5340388970613489
585104,Kalaburagi,12,258.0839160839161,increasing,0.5027073649963625
585105,Kalaburagi,12,66.95454545454545,increasing,0.6644422595746664
585106,Gulbarga,12,15.972027972027972,increasing,0.5925032909168345
585201,Yadgir,12,54.41608391608391,increasing,0.6006586814797958
585202,Yadgir,12,114.8881118881119,increasing,0.5759136132138912
585210,Kalaburagi,12,10.989510489510488,increasing,0.6519350429167449
585211,Kalaburagi,12,60.66433566433567,increasing,0.7821194928234091
585212,Kalaburagi,12,36.02447552447552,increasing,0.6606746039479549
585213,Kalaburagi,12,41.26923076923077,increasing,0.5798451367923755
585214,Kalaburagi,12,100.2972027972028,increasing,0.7061147358978869
585215,yadgir,12,57.37062937062937,increasing,0.5861106463084523
585216,yadgir,12,87.70979020979019,increasing,0.6538084957795225
585217,Gulbarga,12,49.64335664335665,increasing,0.6644419927146125
585218,Gulbarga,12,50.33566433566433,increasing,0.6475177587980384
585219,Yadgir,12,9.618881118881117,increasing,0.7645768133774522
585220,Gulbarga,12,27.82867132867133,increasing,0.6831454923216297
585221,yadgir,12,54.88461538461539,increasing,0.711000517581847
585222,Kalaburagi,12,106.506993006993,increasing,0.6949796030157053
585223,Gulbarga,12,140.4825174825175,increasing,0.7395670321810333
585224,Yadgir,12,26.335664335664337,increasing,0.601558029392646
585225,Gulbarga,12,75.72377622377623,increasing,0.7185499817643206
585226,Bidar,12,59.37062937062937,increasing,0.5772411560587924
585227,Bidar,12,65.78321678321679,increasing,0.5771940902167285
585228,Gulbarga,12,114.5944055944056,increasing,0.6324038379730711
585229,Gulbarga,12,7.083916083916083,increasing,1.0007809450624046
585236,Gulbarga,12,39.85664335664335,increasing,0.5631875026792905
585237,Yadgir,12,32.6923076923077,increasing,0.6883452438570253
585265,Kalaburagi,12,56.44055944055944,increasing,0.7236518060598346
585287,yadgir,12,36.02097902097902,increasing,0.7117517309265149
585290,yadgir,12,69.5,increasing,0.5754987828989987
585291,Yadgir,12,27.36363636363636,increasing,0.5377700436129006
585292,Gulbarga,12,10.923076923076923,increasing,0.5940569914271573
585301,Gulbarga,12,103.78671328671328,increasing,0.5870220168125422
585302,Gulbarga,12,155.45104895104896,increasing,0.6867968886969419
585303,Kalaburagi,12,23.160839160839163,increasing,0.6166684249290914
585304,Yadgir,12,37.25174825174825,increasing,0.7997140799931992
585305,Kalaburagi,12,29.832167832167833,increasing,0.6510547002972418
585306,Gulbarga,12,43.75174825174825,increasing,0.6232383913977757
585307,Gulbarga,12,21.458041958041957,increasing,0.6104623441335518
585308,Gulbarga,12,30.748251748251747,increasing,0.5200791794921005
585309,Gulbarga,12,62.39860139860139,increasing,0.6055273499236505
585310,Gulbarga,12,146.9755244755245,increasing,0.6177344994159221
585311,Gulbarga,12,46.88461538461538,increasing,0.6289797081952168
585312,Kalaburagi,12,58.37762237762238,increasing,0.7392638858530511
585313,Kalaburagi,12,75.96153846153845,increasing,0.701550662484117
585314,Kalaburagi,12,24.91958041958042,increasing,0.644034227160378
585315,Yadgir,12,38.08391608391609,increasing,0.6612264096482858
585316,Kalaburagi,12,62.56293706293706,increasing,0.5969482697502697
585317,Kalaburagi,12,48.65034965034965,increasing,0.7435259228798894
585318,Gulbarga,12,66.96853146853147,increasing,0.7262042715172256
585319,Yadgir,12,56.37062937062937,increasing,0.7727407416867109
585320,Kalaburagi,12,32.43356643356643,increasing,0.6221171796488122
585321,yadgir,12,84.32867132867133,increasing,0.722205696272263
585322,Kalaburagi,12,36.89160839160839,increasing,0.6092527555172434
585323,Yadgir,12,51.45454545454546,increasing,0.7399704059058966
585324,Gulbarga,12,39.90209790209791,increasing,0.6244557443641935
585325,Kalaburagi,12,78.38461538461539,increasing,0.7069998598276289
585326,Bidar,12,117.33566433566435,increasing,0.8276653335954748
585327,Bidar,12,203.46153846153845,increasing,0.8077777452658307
585328,Bidar,12,127.66783216783217,increasing,0.607081390075104
585329,Bidar,12,47.23776223776224,increasing,0.688565006735649
585330,Bidar,12,67.37412587412588,increasing,0.7762138852667917
585331,Bidar,12,48.57692307692307,increasing,0.77565056684565
585353,Bidar,12,25.04895104895105,increasing,0.6973028828329442
585355,Yadgir,12,47.4965034965035,increasing,0.8058697598907999
585401,Bidar,12,124.93706293706292,increasing,0.5937274348188066
585402,Bidar,12,68.5909090909091,increasing,0.647804667719178
585403,Bidar,12,148.8006993006993,increasing,0.7069100456698625
585411,Bidar,12,45.0,increasing,0.6773621092165232
585412,Bidar,12,58.20979020979021,increasing,0.6042064148328141
585413,Bidar,12,60.36713286713287,increasing,0.6136744684963559
585414,Bidar,12,17.41608391608392,increasing,0.6111948909728943
585415,Bidar,12,11.199300699300698,increasing,0.6070257631776932
585416,Bidar,12,46.7062937062937,increasing,0.5874946929541403
585417,Bidar,12,39.83916083916085,increasing,0.6865541355013538
585418,Bidar,12,45.88111888111888,increasing,0.7697137964402573
585419,Bidar,12,58.36713286713287,increasing,0.6627552726360882
585421,Bidar,12,50.90559440559441,increasing,0.792207564442811
585436,Bidar,12,20.84265734265734,increasing,0.709341988728932
585437,Bidar,12,44.367132867132874,increasing,0.7826228888720598
585443,Bidar,12,30.493006993006993,increasing,0.675843183725767
586101,Vijayapura,12,205.1013986013986,increasing,0.609456375409132
586102,Vijayapura,12,43.493006993007,increasing,0.6667677747514678
586103,Bijapur,12,65.57342657342657,increasing,0.888993024733528
586104,Bijapur,12,107.38461538461537,increasing,0.5776918913529115
586108,Bijapur,12,44.16083916083916,increasing,0.6887669272854329
586109,Bijapur,12,35.07692307692308,increasing,0.6518934150997066
586111,Bijapur,12,32.82517482517482,increasing,0.6771116529265004
586112,Vijayapura,12,59.86713286713287,increasing,0.643213089365773
586113,Bijapur,12,38.97202797202797,increasing,0.7390939448916798
586114,Vijayapura,12,27.11888111888112,increasing,0.6605130501935417
586115,Vijayapura,12,51.90559440559439,increasing,0.6314184056902101
586116,Vijayapura,12,25.388111888111887,increasing,0.6359376241529033
586117,Bijapur,12,43.4055944055944,increasing,0.6149005179424569
586118,Vijayapura,12,34.97902097902097,increasing,0.62799948975737
586119,Bijapur,12,32.251748251748246,increasing,0.6383619762482136
586120,Vijayapura,12,41.01748251748253,increasing,0.6210387539006329
586121,Bijapur,12,21.786713286713287,increasing,0.6768047933510772
586122,Bijapur,12,24.038461538461537,increasing,0.6543080375095748
586123,Bijapur,12,45.26573426573425,increasing,0.5860400386379833
586124,Bijapur,12,35.36013986013986,increasing,0.7045333084464586
586125,Bagalkot,12,32.85314685314685,increasing,0.7270713246661377
586126,Bagalkot,12,9.86013986013986,increasing,0.6783286723396402
586127,Bijapur,12,40.75874125874127,increasing,0.5712013211204797
586128,Vijayapura,12,147.77972027972027,increasing,0.685409403519155
586129,Vijayapura,12,28.307692307692303,increasing,0.6916721403116912
586130,Vijayapura,12,34.33566433566433,increasing,0.6969129550388329
586201,Vijayapura,12,15.12237762237762,increasing,0.6419177546388081
586202,Bijapur,12,69.55244755244755,increasing,0.7150710734390349
586203,Vijayapura,12,106.75524475524475,increasing,0.7200756984503239
586204,Vijayapura,12,42.7937062937063,increasing,0.7632067957480718
586205,Bijapur,12,44.11188811188811,increasing,0.6272063272137743
586206,Vijayapura,12,19.416083916083917,increasing,0.6647421500256488
586207,Vijayapura,12,16.65734265734266,increasing,0.9258473235877733
586208,Bijapur,12,41.53146853146853,increasing,0.6809182632612731
586209,Bijapur,12,36.50349650349651,increasing,0.6703729109942018
586210,Bijapur,12,38.22727272727273,increasing,0.7404153193549066
586211,Bijapur,12,36.10139860139861,increasing,0.6471540044319551
586212,Bijapur,12,47.27622377622378,increasing,0.6945370220906529
586213,Bijapur,12,42.83216783216783,increasing,0.6383358293892921
586214,Bijapur,12,48.64335664335664,increasing,0.6639272223111959
586215,Bijapur,12,55.63986013986014,increasing,0.6948924476920353
586216,Bijapur,12,29.94055944055944,increasing,0.6618396122563818
586217,Bijapur,12,51.209790209790214,increasing,0.6968024629461891
586245,Vijayapura,12,31.02097902097902,increasing,0.6583880537748081
587101,Bagalkot,12,40.723776223776234,increasing,0.6621334745054634
587102,Bagalkot,12,19.213286713286713,increasing,0.7592271515455303
587103,Bagalkot,12,45.11538461538462,increasing,0.6327729456128095
587111,Bagalkot,12,46.98251748251749,increasing,0.7988415689623951
587112,Bagalkot,12,18.835664335664333,increasing,0.7098245150300478
587113,Bagalkot,12,37.40909090909092,increasing,0.7486279081041088
587114,Bagalkot,12,15.3986013986014,increasing,0.6813276099965282
587115,Bagalkot,12,18.660839160839163,increasing,0.6447125386054308
