pincode,district,state,population,urban_flag,total_activity,activity_per_100k,district_activity_per_100k,is_service_desert,desert_severity_score,relative_gap_pct,priority_score,priority_rank
614302,Thiruvarur,Tamilnadu,211844.0,rural,473.0,223.27750608938652,128.83917998951256,False,0.0,73.29938463405401,0.0,0
614303,Thanjavur,Tamilnadu,121969.0,rural,245.0,200.87071305003732,115.73618328239289,False,0.0,73.55913021593142,0.0,0
614401,Thanjavur,Tamilnadu,92087.0,rural,321.0,348.58340482369937,115.73618328239289,False,0.0,201.18792147583275,0.0,0
614402,Thanjavur,Tamilnadu,224020.0,rural,267.0,119.18578698330505,115.73618328239289,False,0.0,2.9805749620196407,0.0,0
614403,Thiruvarur,Tamilnadu,164874.0,rural,347.0,210.46374807428703,128.83917998951256,False,0.0,63.35384010626167,0.0,0
614404,Thiruvarur,Tamilnadu,255320.0,rural,281.0,110.05796647344509,128.83917998951256,False,0.0,-14.577253221881922,0.0,0
614601,Thanjavur,Tamilnadu,0.0,unknown,314.0,inf,115.73618328239289,False,0.0,inf,0.0,0
614602,Thanjavur,Tamilnadu,589073.0,rural,308.0,52.28554016225494,115.73618328239289,True,63.45064312013795,-54.823514410631844,843.0247296418946,565
614612,Thanjavur,Tamilnadu,280247.0,rural,290.0,103.4801443012771,115.73618328239289,False,0.0,-10.589634661799256,0.0,0
614613,Thanjavur,Tamilnadu,480097.0,rural,297.0,61.862498620070525,115.73618328239289,False,0.0,-46.548696470205996,0.0,0
614614,Pudukkottai,Tamilnadu,537660.0,rural,505.0,93.92552914481271,77.42366651039515,False,0.0,21.31371889007862,0.0,0
614615,Thanjavur,Tamilnadu,278178.0,rural,400.0,143.7928233001891,115.73618328239289,False,0.0,24.241891534766474,0.0,0
614616,Pudukkottai,Tamilnadu,740711.0,rural,326.0,44.01176707244796,77.42366651039515,False,0.0,-43.15463338779132,0.0,0
614617,Pudukkottai,Tamilnadu,163647.0,urban,266.0,162.544990131197,77.42366651039515,False,0.0,109.94225339273127,0.0,0
614618,Pudukkottai,Tamilnadu,501005.0,rural,296.0,59.081246694144774,77.42366651039515,False,0.0,-23.69097285490563,0.0,0
614619,Pudukkottai,Tamilnadu,521985.0,rural,283.0,54.21611732137897,77.42366651039515,False,0.0,-29.97474833602754,0.0,0
614620,Pudukkottai,Tamilnadu,254725.0,rural,278.0,109.13730493669644,77.42366651039515,False,0.0,40.96116840713467,0.0,0
614621,Pudukkottai,Tamilnadu,355781.0,rural,295.0,82.91617596217898,77.42366651039515,False,0.0,7.094096287788683,0.0,0
614622,Pudukkottai,Tamilnadu,373044.0,rural,297.0,79.61527326535207,77.42366651039515,False,0.0,2.8306677450656124,0.0,0
614623,Thanjavur,Tamilnadu,155836.0,rural,248.0,159.14166174696476,115.73618328239289,False,0.0,37.50381015992534,0.0,0
614624,Thanjavur,Tamilnadu,783863.0,rural,442.0,56.387404431641755,115.73618328239289,True,59.34877885075113,-51.27936412586015,805.4810814377616,615
614625,Thanjavur,Tamilnadu,581920.0,rural,309.0,53.100082485565025,115.73618328239289,True,62.63610079682786,-54.11972213045735,831.4372378900497,579
614626,Thanjavur,Tamilnadu,438448.0,rural,282.0,64.31777542604824,115.73618328239289,False,0.0,-44.42725377497998,0.0,0
614628,Thanjavur,Tamilnadu,705314.0,rural,306.0,43.38493210116345,115.73618328239289,True,72.35125118122943,-62.513942597099906,974.3108737504672,417
614629,Pudukkottai,Tamilnadu,268949.0,rural,313.0,116.37894173244742,77.42366651039515,False,0.0,50.31442836257568,0.0,0
614630,Thanjavur,Tamilnadu,262701.0,rural,477.0,181.57525095070062,115.73618328239289,False,0.0,56.88719448062526,0.0,0
614701,Thanjavur,Tamilnadu,347444.0,rural,314.0,90.37427614234237,115.73618328239289,False,0.0,-21.91355064661862,0.0,0
614702,Thiruvarur,Tamilnadu,314451.0,rural,256.0,81.41173028548168,128.83917998951256,False,0.0,-36.81135638079305,0.0,0
614703,Thiruvarur,Tamilnadu,478739.0,rural,291.0,60.78468643665964,128.83917998951256,True,68.05449355285292,-52.82127188204125,890.078795777159,506
614704,Thiruvarur,Tamilnadu,367900.0,rural,514.0,139.7118782277793,128.83917998951256,False,0.0,8.438968828544056,0.0,0
614705,Thiruvarur,Tamilnadu,336588.0,rural,262.0,77.83997052776688,128.83917998951256,False,0.0,-39.58361848150305,0.0,0
614706,Thiruvarur,Tamilnadu,249630.0,rural,262.0,104.95533389416336,128.83917998951256,False,0.0,-18.537719735016424,0.0,0
614707,Nagapattinam,Tamilnadu,388922.0,rural,263.0,67.62281382899398,158.3262523150943,True,90.70343848610032,-57.28894429054389,1167.4563522468147,283
614708,Thiruvarur,Tamilnadu,232260.0,rural,248.0,106.77688797037803,128.83917998951256,False,0.0,-17.12389974923031,0.0,0
614710,Thiruvarur,Tamilnadu,261786.0,rural,253.0,96.64382358109296,128.83917998951256,False,0.0,-24.98879332439114,0.0,0
614711,Thiruvarur,Tamilnadu,655919.0,rural,546.0,83.24198567201132,128.83917998951256,False,0.0,-35.39078277369727,0.0,0
614712,Nagapattinam,Tamilnadu,158170.0,rural,258.0,163.11563507618385,158.3262523150943,False,0.0,3.0250086078952414,0.0,0
614713,Thiruvarur,Tamilnadu,0.0,unknown,277.0,inf,128.83917998951256,False,0.0,inf,0.0,0
614714,Nagapattinam,Tamilnadu,532288.0,rural,273.0,51.28802452807503,158.3262523150943,True,107.03822778701928,-67.60611472947409,1411.2928095172958,210
614715,Thiruvarur,Tamilnadu,469501.0,rural,303.0,64.53660375590255,128.83917998951256,False,0.0,-49.90917843379957,0.0,0
614716,Nagapattinam,Tamilnadu,372808.0,rural,499.0,133.84905903306796,158.3262523150943,False,0.0,-15.45997137184354,0.0,0
614717,Thiruvarur,Tamilnadu,331023.0,rural,273.0,82.47161073399734,128.83917998951256,False,0.0,-35.98871807418327,0.0,0
614723,Thanjavur,Tamilnadu,157314.0,rural,257.0,163.36753245102153,115.73618328239289,False,0.0,41.15510622327121,0.0,0
614738,Thiruvarur,Tamilnadu,96590.0,rural,222.0,229.83745729371572,128.83917998951256,False,0.0,78.39096563050492,0.0,0
614801,Pudukkottai,Tamilnadu,313070.0,rural,276.0,88.15919762353467,77.42366651039515,False,0.0,13.86595545910775,0.0,0
614802,Thanjavur,Tamilnadu,310387.0,rural,279.0,89.88778524873786,115.73618328239289,False,0.0,-22.33389533037019,0.0,0
614803,Thanjavur,Tamilnadu,312254.0,rural,288.0,92.23260550705515,115.73618328239289,False,0.0,-20.307890850339945,0.0,0
614804,Pudukkottai,Tamilnadu,613369.0,rural,374.0,60.97471505733091,77.42366651039515,False,0.0,-21.245379086840003,0.0,0
614805,Thanjavur,Tamilnadu,333947.0,rural,361.0,108.10098608461821,115.73618328239289,False,0.0,-6.597070148015003,0.0,0
614806,Nagapattinam,Tamilnadu,264414.0,rural,277.0,104.75995976007322,158.3262523150943,False,0.0,-33.832855746762505,0.0,0
614807,Nagapattinam,Tamilnadu,74331.0,rural,180.0,242.16006780481896,158.3262523150943,False,0.0,52.95004098428484,0.0,0
614808,Nagapattinam,Tamilnadu,245566.0,rural,253.0,103.02729205183128,158.3262523150943,False,0.0,-34.92722113652342,0.0,0
614809,Nagapattinam,Tamilnadu,437379.0,rural,276.0,63.10316681870872,158.3262523150943,True,95.22308549638558,-60.14358585768617,1236.8105366702555,256
614810,Nagapattinam,Tamilnadu,13601.0,rural,261.0,1918.9765458422175,158.3262523150943,False,0.0,1112.0393919406054,0.0,0
614901,Thanjavur,Tamilnadu,382914.0,rural,276.0,72.07884799197731,115.73618328239289,False,0.0,-37.721423026274294,0.0,0
614902,Thanjavur,Tamilnadu,543628.0,rural,557.0,102.45977028409132,115.73618328239289,False,0.0,-11.47127252840843,0.0,0
614903,Thanjavur,Tamilnadu,631611.0,rural,361.0,57.155432695124055,115.73618328239289,True,58.58075058726883,-50.615761575905374,782.4062951035097,641
614904,Thanjavur,Tamilnadu,537705.0,rural,303.0,56.3506011660669,115.73618328239289,True,59.385582116325985,-51.31116339945901,783.5967480053564,638
614905,Thanjavur,Tamilnadu,476101.0,rural,259.0,54.40022180167654,115.73618328239289,True,61.33596148071635,-52.99635752723797,801.8687857418174,620
614906,Thanjavur,Tamilnadu,170623.0,rural,262.0,153.55491346418714,115.73618328239289,False,0.0,32.676669567992974,0.0,0
620001,Tiruchirappalli,Tamilnadu,0.0,unknown,327.0,inf,120.5346553416896,False,0.0,inf,0.0,0
620002,Tiruchirappalli,Tamilnadu,0.0,unknown,292.0,inf,120.5346553416896,False,0.0,inf,0.0,0
620003,Tiruchirappalli,Tamilnadu,0.0,unknown,305.0,inf,120.5346553416896,False,0.0,inf,0.0,0
620004,Tiruchirappalli,Tamilnadu,28489.0,rural,284.0,996.8759872231388,120.5346553416896,False,0.0,727.0451219171878,0.0,0
620005,Tiruchirappalli,Tamilnadu,19806.0,rural,313.0,1580.3291931737856,120.5346553416896,False,0.0,1211.0994416451394,0.0,0
620006,Tiruchirappalli,Tamilnadu,0.0,unknown,312.0,inf,120.5346553416896,False,0.0,inf,0.0,0
620007,Tiruchirappalli,Tamilnadu,148093.0,rural,306.0,206.62691686980477,120.5346553416896,False,0.0,71.42531853935475,0.0,0
620008,Tiruchirappalli,Tamilnadu,0.0,unknown,323.0,inf,120.5346553416896,False,0.0,inf,0.0,0
620009,Tiruchirappalli,Tamilnadu,173317.0,rural,306.0,176.55509846120114,120.5346553416896,False,0.0,46.47662778866853,0.0,0
620010,Tiruchirappalli,Tamilnadu,87736.0,rural,300.0,341.9348955958785,120.5346553416896,False,0.0,183.68181302428525,0.0,0
620011,Tiruchirappalli,Tamilnadu,193080.0,rural,280.0,145.017609281127,120.5346553416896,False,0.0,20.311962455970466,0.0,0
620012,Tiruchirappalli,Tamilnadu,188417.0,urban,317.0,168.24384211615725,120.5346553416896,False,0.0,39.58130268778092,0.0,0
620013,Tiruchirappalli,Tamilnadu,248804.0,rural,313.0,125.80183598334433,120.5346553416896,False,0.0,4.36984751540826,0.0,0
620014,Tiruchirappalli,Tamilnadu,0.0,unknown,267.0,inf,120.5346553416896,False,0.0,inf,0.0,0
620015,Tiruchirappalli,Tamilnadu,228156.0,urban,292.0,127.9826083907502,120.5346553416896,False,0.0,6.179096814893003,0.0,0
620016,Tiruchirappalli,Tamilnadu,348065.0,urban,251.0,72.11296740551334,120.5346553416896,False,0.0,-40.17241995583036,0.0,0
620017,Tiruchirappalli,Tamilnadu,0.0,unknown,312.0,inf,120.5346553416896,False,0.0,inf,0.0,0
620018,Tiruchirappalli,Tamilnadu,0.0,unknown,238.0,inf,120.5346553416896,False,0.0,inf,0.0,0
620019,Tiruchirappalli,Tamilnadu,720354.0,urban,309.0,42.89557634163203,120.5346553416896,False,0.0,-64.41224623737266,0.0,0
620020,Tiruchirappalli,Tamilnadu,0.0,unknown,296.0,inf,120.5346553416896,False,0.0,inf,0.0,0
620021,Tiruchirappalli,Tamilnadu,46141.0,rural,308.0,667.5191261567803,120.5346553416896,False,0.0,453.79851069761503,0.0,0
620022,Tiruchirappalli,Tamilnadu,0.0,unknown,242.0,inf,120.5346553416896,False,0.0,inf,0.0,0
620023,Tiruchirappalli,Tamilnadu,0.0,unknown,261.0,inf,120.5346553416896,False,0.0,inf,0.0,0
620024,Tiruchirappalli,Tamilnadu,0.0,unknown,14.0,inf,120.5346553416896,False,0.0,inf,0.0,0
620025,Tiruchirappalli,Tamilnadu,545288.0,urban,271.0,49.69850794442569,120.5346553416896,False,0.0,-58.7682830273657,0.0,0
620026,Tiruchirappalli,Tamilnadu,0.0,unknown,251.0,inf,120.5346553416896,False,0.0,inf,0.0,0
620101,Tiruchirappalli,Tamilnadu,235913.0,rural,283.0,119.95947658670781,120.5346553416896,False,0.0,-0.47718952972594064,0.0,0
620102,Tiruchirappalli,Tamilnadu,849156.0,rural,317.0,37.331185318127645,120.5346553416896,True,83.20347002356195,-69.02867045805056,1135.8937204796518,299
621001,Tiruchirappalli,Tamilnadu,255847.0,rural,278.0,108.65869054552135,120.5346553416896,False,0.0,-9.852738834737996,0.0,0
621002,Tiruchirappalli,Tamilnadu,486919.0,rural,295.0,60.58502543544204,120.5346553416896,False,0.0,-49.73642620564465,0.0,0
621003,Tiruchirappalli,Tamilnadu,269691.0,rural,283.0,104.9349069861434,120.5346553416896,False,0.0,-12.94212715117017,0.0,0
621004,Tiruchirappalli,Tamilnadu,156363.0,rural,237.0,151.57038429807562,120.5346553416896,False,0.0,25.748386527017036,0.0,0
621005,Tiruchirappalli,Tamilnadu,688361.0,rural,318.0,46.19669039936893,120.5346553416896,True,74.33796494232067,-61.67352014372022,999.2561389184848,394
621006,Tiruchirappalli,Tamilnadu,414447.0,rural,293.0,70.69661500746778,120.5346553416896,False,0.0,-41.347478194500816,0.0,0
621007,Tiruchirappalli,Tamilnadu,116539.0,rural,227.0,194.78457855310242,120.5346553416896,False,0.0,61.60047747341244,0.0,0
621008,Tiruchirappalli,Tamilnadu,312066.0,rural,276.0,88.44282940147276,120.5346553416896,False,0.0,-26.624563574055504,0.0,0
621009,Tiruchirappalli,Tamilnadu,302712.0,rural,271.0,89.52403604746425,120.5346553416896,False,0.0,-25.727554624283755,0.0,0
621010,Tiruchirappalli,Tamilnadu,10738.0,rural,320.0,2980.070776680946,120.5346553416896,False,0.0,2372.3767353323337,0.0,0
621011,Tiruchirappalli,Tamilnadu,283554.0,rural,263.0,92.75129252276463,120.5346553416896,False,0.0,-23.05010350771333,0.0,0
621012,Tiruchirappalli,Tamilnadu,371716.0,rural,282.0,75.86436957246931,120.5346553416896,False,0.0,-37.0601182229208,0.0,0
621014,Tiruchirappalli,Tamilnadu,249915.0,rural,265.0,106.03605225776764,120.5346553416896,False,0.0,-12.028576381474332,0.0,0
621016,Tiruchirappalli,Tamilnadu,0.0,unknown,73.0,inf,120.5346553416896,False,0.0,inf,0.0,0
621018,Tiruchirappalli,Tamilnadu,0.0,unknown,18.0,inf,120.5346553416896,False,0.0,inf,0.0,0
621101,Perambalur,Tamilnadu,338391.0,rural,277.0,81.85796903581951,122.07018412090012,False,0.0,-32.94188124206796,0.0,0
621102,Perambalur,Tamilnadu,19620.0,rural,243.0,1238.532110091743,122.07018412090012,False,0.0,914.6065716302045,0.0,0
621103,Perambalur,Tamilnadu,280458.0,rural,309.0,110.17692488714887,122.07018412090012,False,0.0,-9.742968210789288,0.0,0
621104,Perambalur,Tamilnadu,404128.0,rural,520.0,128.67210388787709,122.07018412090012,False,0.0,5.408298360915326,0.0,0
621105,Tiruchirappalli,Tamilnadu,462385.0,rural,287.0,62.06948754825524,120.5346553416896,False,0.0,-48.50486163311148,0.0,0
621106,Perambalur,Tamilnadu,174857.0,rural,354.0,202.45114579341978,122.07018412090012,False,0.0,65.84815305341816,0.0,0
621107,Perambalur,Tamilnadu,0.0,unknown,267.0,inf,122.07018412090012,False,0.0,inf,0.0,0
621108,Perambalur,Tamilnadu,337665.0,rural,326.0,96.54539262286585,122.07018412090012,False,0.0,-20.909931185779275,0.0,0
621109,Perambalur,Tamilnadu,399351.0,rural,508.0,127.20639237162295,122.07018412090012,False,0.0,4.207586224033097,0.0,0
621110,Perambalur,Tamilnadu,68685.0,rural,398.0,579.4569411079566,122.07018412090012,False,0.0,374.6916253800796,0.0,0
621111,Tiruchirappalli,Tamilnadu,61882.0,rural,232.0,374.9070812190944,120.5346553416896,False,0.0,211.03675549269556,0.0,0
621112,Tiruchirappalli,Tamilnadu,244054.0,rural,298.0,122.10412449703755,120.5346553416896,False,0.0,1.3020895533312318,0.0,0
621113,Perambalur,Tamilnadu,240892.0,rural,295.0,122.46151802467494,122.07018412090012,False,0.0,0.3205810711215432,0.0,0
621114,Perambalur,Tamilnadu,125222.0,rural,237.0,189.26386737154812,122.07018412090012,False,0.0,55.04512320887333,0.0,0
621115,Perambalur,Tamilnadu,418751.0,rural,303.0,72.35803615991365,122.07018412090012,False,0.0,-40.724234438567585,0.0,0
621116,Perambalur,Tamilnadu,518376.0,rural,272.0,52.471565041591425,122.07018412090012,True,69.59861907930869,-57.01524871165689,915.8105098933439,474
621117,Perambalur,Tamilnadu,357830.0,rural,312.0,87.19224212614928,122.07018412090012,False,0.0,-28.572040130788373,0.0,0
621118,Perambalur,Tamilnadu,212471.0,rural,246.0,115.7805065161834,122.07018412090012,False,0.0,-5.152509312583111,0.0,0
621133,Perambalur,Tamilnadu,163905.0,rural,264.0,161.06891186968062,122.07018412090012,False,0.0,31.947791370704888,0.0,0
621202,Tiruchirappalli,Tamilnadu,358783.0,rural,273.0,76.09056170442858,120.5346553416896,False,0.0,-36.87246087962973,0.0,0
621203,Tiruchirappalli,Tamilnadu,124467.0,rural,272.0,218.53181967911175,120.5346553416896,False,0.0,81.30206541813344,0.0,0
621204,Tiruchirappalli,Tamilnadu,130528.0,rural,266.0,203.787693062025,120.5346553416896,False,0.0,69.06979364924644,0.0,0
621205,Tiruchirappalli,Tamilnadu,281741.0,rural,272.0,96.54256923912386,120.5346553416896,False,0.0,-19.904720376520242,0.0,0
621206,Tiruchirappalli,Tamilnadu,302743.0,rural,283.0,93.47862708634057,120.5346553416896,False,0.0,-22.446679901851514,0.0,0
621207,Tiruchirappalli,Tamilnadu,466481.0,rural,272.0,58.30891290320506,120.5346553416896,True,62.22574243848454,-51.624773192479836,812.2310425668594,604
621208,Tiruchirappalli,Tamilnadu,384335.0,rural,270.0,70.25121313437496,120.5346553416896,False,0.0,-41.7170000318763,0.0,0
621209,Tiruchirappalli,Tamilnadu,244512.0,rural,278.0,113.69585132836015,120.5346553416896,False,0.0,-5.673724286134079,0.0,0
621210,Tiruchirappalli,Tamilnadu,203262.0,rural,277.0,136.27731696037625,120.5346553416896,False,0.0,13.060693270379065,0.0,0
621211,Tiruchirappalli,Tamilnadu,289713.0,rural,304.0,104.93143214146413,120.5346553416896,False,0.0,-12.945010010601282,0.0,0
621212,Perambalur,Tamilnadu,25666.0,rural,323.0,1258.4742460843138,122.07018412090012,False,0.0,930.9431866162356,0.0,0
621213,Tiruchirappalli,Tamilnadu,155151.0,rural,278.0,179.18028243453153,120.5346553416896,False,0.0,48.65457733014153,0.0,0
621214,Tiruchirappalli,Tamilnadu,314695.0,rural,284.0,90.24611131412955,120.5346553416896,False,0.0,-25.12849432530304,0.0,0
621215,Namakkal,Tamilnadu,508999.0,rural,518.0,101.76837282587981,93.44506515518673,False,0.0,8.907166640496577,0.0,0
621216,Tiruchirappalli,Tamilnadu,563459.0,urban,300.0,53.24256068320854,120.5346553416896,False,0.0,-55.82800603504657,0.0,0
621217,Tiruchirappalli,Tamilnadu,222622.0,rural,275.0,123.52777353540979,120.5346553416896,False,0.0,2.483201354195897,0.0,0
621218,Tiruchirappalli,Tamilnadu,353435.0,rural,288.0,81.48598752245816,120.5346553416896,False,0.0,-32.39621643131342,0.0,0
621219,Perambalur,Tamilnadu,222751.0,rural,263.0,118.06905468437851,122.07018412090012,False,0.0,-3.2777286815254008,0.0,0
621220,Perambalur,Tamilnadu,343511.0,rural,294.0,85.58677888044342,122.07018412090012,False,0.0,-29.88723700483895,0.0,0
621301,Karur,Tamilnadu,166788.0,rural,297.0,178.07036477444422,111.51024359812074,False,0.0,59.68969220101785,0.0,0
621302,Tiruchirappalli,Tamilnadu,426827.0,rural,293.0,68.64607909059174,120.5346553416896,False,0.0,-43.0486784933387,0.0,0
621303,Tiruchirappalli,Tamilnadu,0.0,unknown,154.0,inf,120.5346553416896,False,0.0,inf,0.0,0
621304,Tiruchirappalli,Tamilnadu,0.0,unknown,16.0,inf,120.5346553416896,False,0.0,inf,0.0,0
621305,Pudukkottai,Tamilnadu,1090557.0,rural,494.0,45.29795324774404,77.42366651039515,False,0.0,-41.49340209603456,0.0,0
621306,Tiruchirappalli,Tamilnadu,807071.0,rural,307.0,38.038784691805304,120.5346553416896,True,82.4958706498843,-68.44161989431703,1122.0402094294325,308
621307,Tiruchirappalli,Tamilnadu,485690.0,rural,304.0,62.59136486236076,120.5346553416896,False,0.0,-48.071892946532415,0.0,0
621308,Pudukkottai,Tamilnadu,522305.0,rural,584.0,111.81206383243507,77.42366651039515,False,0.0,44.41587291325557,0.0,0
621310,Tiruchirappalli,Tamilnadu,112230.0,rural,300.0,267.3082063619353,120.5346553416896,False,0.0,121.76875654903938,0.0,0
621311,Karur,Tamilnadu,578809.0,rural,483.0,83.447216612043,111.51024359812074,False,0.0,-25.166322017209446,0.0,0
621312,Tiruchirappalli,Tamilnadu,425616.0,rural,527.0,123.82053306266681,120.5346553416896,False,0.0,2.726085466177724,0.0,0
621313,Karur,Tamilnadu,926238.0,rural,402.0,43.40137200158058,111.51024359812074,True,68.10887159654015,-61.07857843267054,935.7401300436205,449
621314,Tiruchirappalli,Tamilnadu,397021.0,rural,402.0,101.25408983403901,120.5346553416896,False,0.0,-15.995868949883643,0.0,0
621315,Karur,Tamilnadu,200011.0,rural,489.0,244.48655323957183,111.51024359812074,False,0.0,119.25030862697545,0.0,0
621316,Pudukkottai,Tamilnadu,1393171.0,rural,307.0,22.036060182131266,77.42366651039515,True,55.387606328263885,-71.53834069693325,783.573657633307,639
621601,Tiruchirappalli,Tamilnadu,0.0,unknown,296.0,inf,120.5346553416896,False,0.0,inf,0.0,0
621651,Ariyalur,Tamilnadu,313268.0,rural,456.0,145.56226617464918,80.5543921293911,False,0.0,80.70059537019246,0.0,0
621652,Tiruchirappalli,Tamilnadu,289554.0,rural,265.0,91.52006188828337,120.5346553416896,False,0.0,-24.071577896959305,0.0,0
621653,Tiruchirappalli,Tamilnadu,205597.0,rural,618.0,300.588043599858,120.5346553416896,False,0.0,149.37893815496972,0.0,0
621701,Ariyalur,Tamilnadu,721542.0,rural,302.0,41.85480540287329,80.5543921293911,False,0.0,-48.04156012294936,0.0,0
621702,Tiruchirappalli,Tamilnadu,288636.0,rural,294.0,101.85839604207376,120.5346553416896,False,0.0,-15.494514209770372,0.0,0
621703,Tiruchirappalli,Tamilnadu,354861.0,rural,280.0,78.90413429483657,120.5346553416896,False,0.0,-34.5382171864511,0.0,0
621704,Perambalur,Tamilnadu,329978.0,rural,519.0,157.28321282024862,122.07018412090012,False,0.0,28.84654344788486,0.0,0
621705,Ariyalur,Tamilnadu,298936.0,rural,271.0,90.65485588888592,80.5543921293911,False,0.0,12.538687826320963,0.0,0
621706,Tiruchirappalli,Tamilnadu,230638.0,rural,257.0,111.43003321222002,120.5346553416896,False,0.0,-7.553530645323494,0.0,0
621707,Ariyalur,Tamilnadu,588149.0,rural,294.0,49.9873331417719,80.5543921293911,False,0.0,-37.945862639644325,0.0,0
621708,Perambalur,Tamilnadu,479351.0,rural,306.0,63.836312013534965,122.07018412090012,False,0.0,-47.70523820107412,0.0,0
621709,Ariyalur,Tamilnadu,132122.0,rural,235.0,177.86591180878278,80.5543921293911,False,0.0,120.80225187856215,0.0,0
621710,Ariyalur,Tamilnadu,399361.0,rural,288.0,72.11520403845142,80.5543921293911,False,0.0,-10.47638479772049,0.0,0
621711,Tiruchirappalli,Tamilnadu,337350.0,rural,288.0,85.37127612272121,120.5346553416896,False,0.0,-29.172837570479494,0.0,0
621712,Tiruchirappalli,Tamilnadu,261604.0,rural,292.0,111.61908839314384,120.5346553416896,False,0.0,-7.396683487642671,0.0,0
621713,Perambalur,Tamilnadu,343310.0,rural,529.0,154.08814191255715,122.07018412090012,False,0.0,26.22913860762753,0.0,0
621714,Ariyalur,Tamilnadu,412935.0,rural,317.0,76.76752999866808,80.5543921293911,False,0.0,-4.701000194552206,0.0,0
621715,Ariyalur,Tamilnadu,690620.0,rural,315.0,45.611189945266574,80.5543921293911,False,0.0,-43.378394722409105,0.0,0
621716,Perambalur,Tamilnadu,515497.0,rural,485.0,94.08396169133866,122.07018412090012,False,0.0,-22.92633752550377,0.0,0
621717,Perambalur,Tamilnadu,335341.0,rural,275.0,82.00607739584483,122.07018412090012,False,0.0,-32.82055074593417,0.0,0
621718,Ariyalur,Tamilnadu,260272.0,rural,255.0,97.97442675355013,80.5543921293911,False,0.0,21.625182890310892,0.0,0
621719,Ariyalur,Tamilnadu,427466.0,rural,283.0,66.20409576434149,80.5543921293911,False,0.0,-17.81441829018999,0.0,0
621722,Ariyalur,Tamilnadu,168797.0,rural,376.0,222.7527740421927,80.5543921293911,False,0.0,176.52467873433193,0.0,0
621729,Ariyalur,Tamilnadu,59132.0,rural,90.0,152.20185348034906,80.5543921293911,False,0.0,88.94296072133928,0.0,0
621730,Ariyalur,Tamilnadu,160311.0,rural,253.0,157.81824079445576,80.5543921293911,False,0.0,95.9151284277076,0.0,0
621801,Ariyalur,Tamilnadu,87907.0,rural,266.0,302.5925125416633,80.5543921293911,False,0.0,275.6375096911188,0.0,0
621802,Ariyalur,Tamilnadu,163349.0,rural,303.0,185.49241195232293,80.5543921293911,False,0.0,130.2697681019979,0.0,0
621803,Ariyalur,Tamilnadu,428079.0,rural,298.0,69.61331903690674,80.5543921293911,False,0.0,-13.58221793159357,0.0,0
621804,Ariyalur,Tamilnadu,816778.0,rural,318.0,38.933467845607986,80.5543921293911,True,41.62092428378312,-51.66810050149617,566.5907964195266,913
621805,Ariyalur,Tamilnadu,154610.0,rural,276.0,178.51367958088093,80.5543921293911,False,0.0,121.60638900252884,0.0,0
621806,Ariyalur,Tamilnadu,316946.0,rural,286.0,90.2361916540988,80.5543921293911,False,0.0,12.018959201077745,0.0,0
621851,Ariyalur,Tamilnadu,239535.0,rural,283.0,118.14557371574091,80.5543921293911,False,0.0,46.66558904195898,0.0,0
622001,Pudukkottai,Tamilnadu,467200.0,urban,332.0,71.06164383561644,77.42366651039515,False,0.0,-8.21715498829357,0.0,0
622002,Tiruchirappalli,Tamilnadu,575190.0,rural,343.0,59.63246927102349,120.5346553416896,True,60.90218607066611,-50.526701966352846,807.7126506759479,612
622003,Pudukkottai,Tamilnadu,100951.0,rural,300.0,297.1738764351022,77.42366651039515,False,0.0,283.82821407095554,0.0,0
622004,Pudukkottai,Tamilnadu,266586.0,rural,287.0,107.65756641384019,77.42366651039515,False,0.0,39.04994592239536,0.0,0
622005,Pudukkottai,Tamilnadu,0.0,unknown,222.0,inf,77.42366651039515,False,0.0,inf,0.0,0
622101,Pudukkottai,Tamilnadu,319815.0,rural,298.0,93.17886903366008,77.42366651039515,False,0.0,20.34933662196117,0.0,0
622102,Pudukkottai,Tamilnadu,509971.0,rural,542.0,106.28055320792751,77.42366651039515,False,0.0,37.271402916132814,0.0,0
622103,Pudukkottai,Tamilnadu,150103.0,rural,264.0,175.87922959567763,77.42366651039515,False,0.0,127.1646868752509,0.0,0
622104,Pudukkottai,Tamilnadu,404823.0,rural,306.0,75.58859056921173,77.42366651039515,False,0.0,-2.370174423265057,0.0,0
622201,Pudukkottai,Tamilnadu,474255.0,rural,281.0,59.25082497812359,77.42366651039515,False,0.0,-23.471946436212264,0.0,0
622202,Pudukkottai,Tamilnadu,207572.0,rural,375.0,180.66020465187984,77.42366651039515,False,0.0,133.33976908420348,0.0,0
622203,Pudukkottai,Tamilnadu,799452.0,rural,293.0,36.65010532214567,77.42366651039515,True,40.77356118824948,-52.662916942554105,554.181319380874,929
622204,Pudukkottai,Tamilnadu,207829.0,rural,366.0,176.10631817503813,77.42366651039515,False,0.0,127.45799328864582,0.0,0
622209,Pudukkottai,Tamilnadu,98812.0,rural,251.0,254.01773064000324,77.42366651039515,False,0.0,228.08796339540183,0.0,0
622301,Pudukkottai,Tamilnadu,1818448.0,rural,315.0,17.32246399127168,77.42366651039515,True,60.101202519123476,-77.62639671818448,866.2683518279904,530
622302,Pudukkottai,Tamilnadu,1097986.0,rural,308.0,28.051359489100953,77.42366651039515,True,49.3723070212942,-63.76901178487241,686.7188782889913,754
